评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7319542238,Jeeny19,女,澳门,0,134,2,回复@美好生活研讨会:这跟境外输入有啥关系啊？农贸市场又不是机场,0,2020-06-13 15:36
https://weibo.cn//u/5734519882,淘出新乐趣,男,山东,1268,649,129,回复@微影视迷:听说是海鲜市场进口的海鲜有病毒,0,2020-06-13 14:03
https://weibo.cn//u/5692552567,美好生活研讨会,女,山东,141,491,109,回复@小年无处不在:我说的境外输入人员，你说的啥,0,2020-06-12 19:47
https://weibo.cn//u/2980742385,DDFCBayern,男,上海,194,314,161,回复@1Gjackeylove:没有 那是因为你不是的,1,2020-06-12 16:51
https://weibo.cn//u/2796746337,juliescenary,女,海外,53,53,35,回复@FionaHsu:美国现在这个鬼样子就是活该,0,2020-06-12 16:42
https://weibo.cn//u/2796746337,juliescenary,女,海外,53,53,35,回复@FionaHsu:人家爱怎么想怎么想要你管吗？以德报怨我可做不到呢,1,2020-06-12 16:41
https://weibo.cn//u/5722691461,复活的啤酒,女,北京,46,63,32,回复@安不伊:应该是mg政府，怎么不听总统的话不要戴口罩,0,2020-06-12 16:39
https://weibo.cn//u/7304297945,麻木de人,男,辽宁,2,18,4,回复@安不伊:政治上的矛盾导致立场不同而已，美国民众还是值得同情的,2,2020-06-12 14:35
https://weibo.cn//u/6047782302,微微微微_v,女,北京,352,328,327,说新发地被封了是真的假的，说，这个人去过新发地批发市场…到底是真是假，活动轨迹有没有，真是担心。,0,2020-06-12 14:21
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2140668803,小胖子520518,男,湖北,1365,437,189,巴基斯坦  外交人员 携家带口 组团来中国治疗了？？？,66,2020-06-12 08:04
https://weibo.cn//u/2525409061,风轻云淡的笑谈,女,山东,226,118,18494,现在国外疫情相对比较严重，所以有境外输入也是正常现象，大家不要恐慌，我们做好防护就可以。,68,2020-06-12 08:11
https://weibo.cn//u/2195593204,BlackMoon0-0,男,河南,804,329,218,巴基斯坦是往国内送人看病的吧？？？,29,2020-06-12 08:04
https://weibo.cn//u/5615377172,喜欢鱼的喵喵QQ,女,其他,1602,204,8,不是只有中国籍的可以入境吗？？？？什么时候改了？？？？,0,2020-06-14 11:48
https://weibo.cn//u/7327071417,青城山下一道童,男,其他,919,2338,86,😂,0,2020-06-13 16:22
https://weibo.cn//u/1962288787,G朵朵芃蓁,女,广西,22518,9003,358768,不要惊慌,0,2020-06-13 09:08
https://weibo.cn//u/7370759645,Petrichor-Kry,女,海外,555,275,20,🌚🌚🌚,0,2020-06-12 22:23
https://weibo.cn//u/7411026858,茄喱啡唔易做,女,上海,6,212,4,巴基斯坦  印度？还有墨西哥？？？？？牛逼,0,2020-06-12 15:27
https://weibo.cn//u/1506645901,筛筛凯凯,女,其他,247,29,25,所以巴基斯坦来的航班熔断了吗？,2,2020-06-12 13:43
https://weibo.cn//u/1760713241,泉水医,男,北京,374,59,744,回复@木讷的河马:同甘共苦，有一些人不戴，尤其60岁以上男子。吸烟的，为了吸，活着就要吸。,0,2020-06-12 12:45
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,回复@这次我想做我自己:中国周边的这几个国家，俄罗斯，印度，太危险了。,0,2020-06-12 11:36
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,回复@依菏而来:如果学龄娃的家长，应该自律不要到处走了，为自己的孩子更是为社会责任。,0,2020-06-12 11:35
https://weibo.cn//u/7276279698,跳跳01007,男,其他,65,93,109,基巴斯坦。。。,0,2020-06-12 11:29
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5895876433,原来是名名噢,女,广东,11628,3107,219515,我们的国家就是好。👍,25,2020-06-12 07:31
https://weibo.cn//u/2096919422,实话选手,男,其他,246,125,334,你还有什么理由说这个国家不好,20,2020-06-12 07:32
https://weibo.cn//u/5679508036,iBingo,男,山东,20908,1807,590645,以人为本，生命至上，祖国给力,18,2020-06-12 07:35
https://weibo.cn//u/3031461194,舞动的青春art,男,北京,172,271,191,回复@威廉果果的陈高兴:哥我就回去2天，还要回武汉的,0,2020-06-13 18:55
https://weibo.cn//u/3031461194,舞动的青春art,男,北京,172,271,191,回复@秋院风入_秋窗雨打:检测了，可是石家庄要七天以内的报告,0,2020-06-13 18:54
https://weibo.cn//u/2838267544,污_妖王,男,安徽,554,145,1737,回复@Mr-陈小丑:真话不好听，但你说的就是事实，挺住，后面你会被喷的更惨,0,2020-06-13 11:50
https://weibo.cn//u/6018666583,狮子散步,男,广东,338,90,6,真好,0,2020-06-13 03:48
https://weibo.cn//u/5896527175,WCN卡卡,女,黑龙江,65,115,41,回复@_六元六肆:所以湖北跟别的地有什么关系,0,2020-06-12 20:07
https://weibo.cn//u/2607547021,大樱桃爱好者,男,其他,2613,645,141,伟大的祖国！！！！//,0,2020-06-12 18:17
https://weibo.cn//u/7349057537,_六元六肆,女,其他,669,277,56,回复@贱人o就是o矫情:这辈子都给你包了吧 要不？,0,2020-06-12 14:54
https://weibo.cn//u/7349057537,_六元六肆,女,其他,669,277,56,回复@舞动的青春art:免费？,0,2020-06-12 14:53
https://weibo.cn//u/7349057537,_六元六肆,女,其他,669,277,56,回复@WCN卡卡:所以你还嫌不够好是吧？,1,2020-06-12 14:52
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7344134964,失格偶像,男,其他,1240,355,747,非毕业班这学期别开学了，不差这一个月了也,64,2020-06-12 00:04
https://weibo.cn//u/2997490932,放假就想出去玩的BOY,男,浙江,540,33,442,这，学校危险了,61,2020-06-12 00:03
https://weibo.cn//u/5337912792,姓吴同学,男,江西,112,190,22445,他们家长去旅游了，一部手机放在家里，所以扫码能进,22,2020-06-12 00:04
https://weibo.cn//u/2540475914,1s_Honey,女,北京,1464,328,72,回复@1s_Honey:是啊 关键保险一分不报 现在小孩发个烧都要查这个了 一个240 想想都…感觉前段时间的钱可以赚回来了,0,2020-06-15 00:18
https://weibo.cn//u/2559413943,伊娃-GreenFoxtail,女,北京,7997,425,670,回复@1s_Honey:不是为了其他家长孩子考虑吗？,0,2020-06-13 09:42
https://weibo.cn//u/2540475914,1s_Honey,女,北京,1464,328,72,回复@伊娃-GreenFoxtail:要上学 没办法 只能让他薅羊毛,0,2020-06-13 08:46
https://weibo.cn//u/2559413943,伊娃-GreenFoxtail,女,北京,7997,425,670,回复@1s_Honey:唉，还是在家老实呆着吧,0,2020-06-13 08:44
https://weibo.cn//u/2540475914,1s_Honey,女,北京,1464,328,72,回复@伊娃-GreenFoxtail:反正我家做了 新冠测试 拍片 验血,0,2020-06-13 08:34
https://weibo.cn//u/7374088544,栗子炒糖糕,女,四川,3023,362,12,回复@满脸都是好吃痣:别复读了，你这扛得一点水平也没有,0,2020-06-13 08:31
https://weibo.cn//u/6986567898,错觉丶忄,女,陕西,827,2432,81896,还得注意，不能放松,0,2020-06-13 00:55
https://weibo.cn//u/7207102047,用户H453,男,其他,1,18,4,回复@谁手可摘星辰:预言家,1,2020-06-12 16:55
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,回复@满脸都是好吃痣:你这智商也真是没谁了，正是因为要保证成年人的工作，学校开学才需要谨慎，因为学校这种密集程度，一旦发生问题，就是几何级增长，最终会影响到经济和每个人的生活。在全球传染病学上，孩子都被认为是超级传播者，多读书吧！,0,2020-06-12 16:45
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7263781458,拜拜雪公主和雪皇后,男,上海,2664,189,248,晚安民民,78,2020-06-11 23:32
https://weibo.cn//u/5550925777,浅夏阳光ai,女,天津,6763,994,2877,晚安民民,67,2020-06-11 23:31
https://weibo.cn//u/6517060003,肖战今天翻我牌了吗-,女,福建,8727,441,1230,晚安好梦,43,2020-06-11 23:31
https://weibo.cn//u/7362932901,你们开心就好吖,女,江苏,26,154,10,晚安,0,2020-06-12 23:26
https://weibo.cn//u/6413461249,头像乖乖,男,北京,334,152,60,对！,0,2020-06-12 15:10
https://weibo.cn//u/7439666777,末温_asiwish,女,海外,1015,174,1,午安,0,2020-06-12 11:46
https://weibo.cn//u/5739054942,领导不准说话,男,其他,0,1,16,监所多久能解封？已经封闭执勤半年了,0,2020-06-12 11:42
https://weibo.cn//u/6983116592,亘古不变地等候24358,男,其他,1,0,15,的,0,2020-06-12 11:40
https://weibo.cn//u/5588185226,其实是跃跃,女,浙江,2984,99,120,刚工作熬夜回家……夜班下还考试了,0,2020-06-12 10:48
https://weibo.cn//u/5690600686,对滑雪有执念,女,福建,3440,338,154,呀，现在才看到,1,2020-06-12 10:22
https://weibo.cn//u/1093952161,蒲江发改,男,四川,51807,183,1337, 勤洗手、戴口罩、少扎堆！在评论里互道一句晚安吧,0,2020-06-12 09:55
https://weibo.cn//u/1936011893,张潇潇呀啊,女,广东,382,67,23,我觉得是同只猫,0,2020-06-12 09:14
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6433864341,舒子航,女,安徽,64,334,2640,去一下检测加CT五六百就没了，这样有些人宁愿熬着,32,2020-06-11 22:02
https://weibo.cn//u/6445757980,香雪飞2018,女,安徽,473,293,69,把国门关了，国内早清了！天天输入，这会又要求别人都检测，免费吗？,18,2020-06-11 22:04
https://weibo.cn//u/2948586707,紫笑勇阳,女,安徽,196,149,112,不敢发烧,11,2020-06-11 22:02
https://weibo.cn//u/1618602727,某人哈哈哈哈哈哈,女,北京,371,552,468,北京健康宝在北京还有意义吗 肯定是“未见异常”,0,2020-06-14 06:07
https://weibo.cn//572457248,大忘丶路,男,其他,2480,191,547,我之前也是卡卡一顿检查，医保卡就空了,0,2020-06-12 15:16
https://weibo.cn//u/1813362980,杰西卡-W,女,上海,950,340,267,那用老人机的老人， 无法用智能机的盲人， 和不用手机的残障人士就不能去发热门诊了？这个政策可笑不可笑啊,0,2020-06-12 10:22
https://weibo.cn//u/5597408338,pig2011-68,女,其他,64,1939,760,回复@稳守突击199:这个制度太搞笑了,0,2020-06-12 10:07
https://weibo.cn//u/1093952161,蒲江发改,男,四川,51807,183,1337,【国家卫健委：,0,2020-06-12 09:56
https://weibo.cn//u/1791641825,LENNY_LEE,男,北京,8280,463,1499,怎么不写明核酸费用谁负责？自费不是促进更多人瞒报嘛,0,2020-06-12 09:12
https://weibo.cn//u/6270401834,猛抬离合小公主,女,辽宁,3859,137,16,特殊时期，理解,0,2020-06-12 08:51
https://weibo.cn//u/6154844534,豪玺欢睿,女,广西,586,77,45,免费？医保可以报？,0,2020-06-12 07:12
https://weibo.cn//u/2677180930,精神洁癖患者09261986,女,北京,6862,408,275,嗯,0,2020-06-12 06:35
https://weibo.cn//u/1600440424,昨夜星辰恰似你p,女,天津,652,610,227,回复@街尾转左:哪那么便宜，一次180，只要去发热门诊就得测2次。还有螺旋ct，想看病就700起步。,0,2020-06-12 00:13
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//guoyushan,晴天妈妈_亲子咨询师,女,北京,10692,1582,2655284,北京太难了，无接触无出京都能确诊，希望别反弹,36,2020-06-11 18:36
https://weibo.cn//u/3073597827,海绵饱饱饱饱饱饱饱饱,女,上海,12945,863,4516503,还是不能放松警惕 疫情还没结束,30,2020-06-11 18:33
https://weibo.cn//u/1789820443,活跃的小兔空间,女,其他,16859,508,1349,全国都流动起来了，无症状的也一并流动起来。你没出京，并不等于没人进京；你没接触，并不等于处于潜伏期的人不接触你。所以，个人还是做好防范，不可大意。,38,2020-06-11 18:42
https://weibo.cn//u/7319846053,巨如盛,男,山西,149,15,5,     举报             赞[0]         回复             2020-06-13 04:34:29 来自网页,0,2020-06-13 04:34
https://weibo.cn//u/6212260073,微笑超人OxO,男,其他,4,86,45,现在谁还戴口罩啊，全都光着个嘴窜,0,2020-06-13 04:25
https://weibo.cn//u/2328119720,柔软的椰子精,女,北京,469,265,239,回复@三只猫JK校服圈:他老婆在通州上班的？？？别吓我,0,2020-06-12 15:58
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,回复@活跃的小兔空间:我们这儿有一开学同学家长就等不及去北京旅游的,0,2020-06-12 11:22
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,说有两部手机一部带去吉林，一部留在北京的人无脑,0,2020-06-12 11:19
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,回复@草莓草莓大福fwdyp:进入北京时，扫码的人先到他家里去扫码，而不是他身上的手机，这逻辑，绝了。,0,2020-06-12 11:18
https://weibo.cn//979700908,设计师王晶,女,北京,2999,699,1843,回复@Smilecinderella:吉林省还是吉林市,0,2020-06-12 08:58
https://weibo.cn//u/6892297871,乌拉那拉氏尔康,男,四川,119,39,3,我觉得还是暂时不要开学的好，别给国家添麻烦,0,2020-06-12 08:21
https://weibo.cn//u/6217082959,香蕉猕hotel,女,北京,5,32,31,还是觉得别乱跑的好，东一头西一头的还想着游山玩水,0,2020-06-12 08:14
https://weibo.cn//u/1457917632,衔杯观花揽月亮,女,北京,1619,675,282,西城原来就重灾区啊，今年真不太平，全市都没有，就西城冒出来一个，还没源头可追溯，紧张兮兮的，这小学也别开了,1,2020-06-12 00:00
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2323375044,原来是涓涓呀,女,陕西,2559,526,1659,患者自述近两周无出京史、无外来人员密切接触史 这个就有点怕了。,187,2020-06-11 16:36
https://weibo.cn//919952777,学叔,男,河南,7879,1108,5245114,怎么不说是境外的还是本土的呀～,17,2020-06-11 16:30
https://weibo.cn//u/6524669634,绿林好汉6403,男,其他,1,34,10,3月份月坛那里确诊了好几个，这会不会是一个潜伏了三个多月的无症状感染者，因为免疫力下降而出现了症状，体内一直存在病毒？这病毒真是恐怖,27,2020-06-11 16:45
https://weibo.cn//u/2702779475,--不器--,女,北京,5428,259,148,。。。学生都快返校了,0,2020-06-12 18:00
https://weibo.cn//u/3951947894,邵阳中院,男,湖南,14977,753,32521,【,0,2020-06-12 16:42
https://weibo.cn//u/6788761920,草莓味气球泡泡,女,山东,24,19,7,回复@绿林好汉6403:现在北京旅游还需要隔离吗,0,2020-06-12 15:53
https://weibo.cn//u/6788761920,草莓味气球泡泡,女,山东,24,19,7,北京旅游现在还需要隔离吗,0,2020-06-12 15:51
https://weibo.cn//u/6899328858,无船的摆渡人,男,其他,129,252,1236,回复@Ratnett:我回层主，就是对于他境外输入的说法，你既然不谈输入，你回复我干嘛？？？我说一加一等于二，你非得跟我说炸酱面好吃？？？,0,2020-06-12 15:32
https://weibo.cn//iloveuxbx,yyxbxyy,女,北京,1705,764,401,到底咋得的,0,2020-06-12 15:21
https://weibo.cn//u/2485623553,Ratnett,女,北京,11534,513,204,回复@但愿人长久的路小舟舟2019:我说他输入了吗？我只是在解释隔离完也会回来啊，你在仔细读读。而且朝阳高危就是因为隔离完了回家的小伙子发病引起的。我又没说不该回来，激动啥,0,2020-06-12 14:59
https://weibo.cn//u/6899328858,无船的摆渡人,男,其他,129,252,1236,回复@Ratnett:隔离完，检查结果没毛病，当然回来了，这也能说人家是境外输入吗……,0,2020-06-12 14:57
https://weibo.cn//u/1244779217,阿拇罗,男,上海,136,118,88,回复@学叔:社区传播吗？,0,2020-06-12 12:58
https://weibo.cn//boluodewo,夏疏月这里啦,女,北京,2332,265,605,回复@千丶弋:说话请负点责任,0,2020-06-12 12:49
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6551818157,编外浴室,男,海外,6,92,32299,吴亦凡看了都想请吴亦凡吃大碗宽面,803,2020-06-11 12:02
https://weibo.cn//u/7358239636,李淳风·,男,广东,439,319,11674,真棒👍 ，此吴亦凡非彼吴亦凡,282,2020-06-11 12:01
https://weibo.cn//u/3178125042,Mr_大碗面店老板娘Q,女,北京,14504,813,625,哇哦 这个吴亦凡好棒,44,2020-06-11 12:08
https://weibo.cn//u/7314160822,ffffkris_w,女,其他,1663,353,180,吴亦凡好棒！,0,2020-12-25 15:59
https://weibo.cn//u/2480991647,ssss88958,女,吉林,1391,361,13,真棒 医者仁心 好人一生平安,0,2020-06-20 21:36
https://weibo.cn//cmccbj,科技圣斗士,男,北京,8367,1840,1889484,这个吴亦凡是真的不凡！,0,2020-06-20 20:33
https://weibo.cn//u/5911779541,Young秋,女,四川,1248,308,94,害，小哥哥真的棒！去年我爷爷骑车摔倒，而且在人流密集处的十字路口，我爷爷在地上动不了，却没有一个人去帮忙，我爷爷在地上缓了几分钟才爬开，然后回来去医院检查才发现骨折了,1,2020-06-16 11:17
https://weibo.cn//u/7375006597,桃子撒落,女,江苏,358,162,17,好青年👍,0,2020-06-12 20:49
https://weibo.cn//u/7375006658,旧人是寂梦,女,辽宁,349,154,12,不及思索的义无反顾👍,0,2020-06-12 19:57
https://weibo.cn//u/7375006831,淡如纤墨,女,香港,395,158,18,感谢挺身而出的你,0,2020-06-12 19:34
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3366711520,医美小卖部-,女,广东,1109,312,5600,广东这几天太难了,1,2020-06-11 09:22
https://weibo.cn//buwanmeixiaohai,不完美小孩8688,女,贵州,2587,1549,1752,加油[加油]愿一切安好！！！,1,2020-06-11 09:30
https://weibo.cn//h19911103,黒髅,男,湖南,2,60,563,广东真的是疯狂被输入……,0,2020-06-12 15:01
https://weibo.cn//ryblog,亻乙,男,北京,587,357,404,6月10日 北京西城区一例,0,2020-06-11 16:55
https://weibo.cn//u/7406662698,我去找空气,女,其他,79,17,137,严防严控,0,2020-06-11 13:51
https://weibo.cn//ttxnmyshow,婉華Harriet,女,其他,6266,781,1551,"怎么这些国家,才出口几个人啊,就感染一堆,他们自己国土上有防控好吗?",0,2020-06-11 10:34
https://weibo.cn//u/7446929093,努力健身的大脸怪,女,广东,866,139,36,还是要注意防范,0,2020-06-11 10:06
https://weibo.cn//u/5354678985,大财神令,男,山东,85455,661,3767,怎么进来的，步行,0,2020-06-11 10:03
https://weibo.cn//u/5339645112,多啦嘛,女,山西,1538,1626,36,加油,0,2020-06-11 09:58
https://weibo.cn//u/2755743717,今天敲可爱的ww恣有对象了么,女,其他,1514,160,222,广东加油！,0,2020-06-11 09:57
https://weibo.cn//u/6169176262,··多肉葡萄··,女,北京,20632,215,1247,注意,0,2020-06-11 09:57
https://weibo.cn//Businesscar,Businesscar,女,上海,5175,621,4698, 全省新增境外输入确诊病例3例和境外输入无症状感染者1例，广州报告，均来自孟加拉国，在入境口岸发现，入境后即被隔离观察。,0,2020-06-11 09:56
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2525409061,风轻云淡的笑谈,女,山东,226,118,18494,现在国内的疫情基本控制住了，主要是国外疫情比较严重，而且上海在境外输入的管理上非常严格，大家不要恐慌，只要平时少去人群密集的地方就可以。,205,2020-06-11 08:09
https://weibo.cn//u/7016206379,阿猫电影,男,其他,13465,191,502174,愿一切安好,169,2020-06-11 07:59
https://weibo.cn//u/5895876433,原来是名名噢,女,广东,11628,3107,219517,上海加油！💪,171,2020-06-11 08:00
https://weibo.cn//zslongning,龙宁自动化设备,男,广东,8509,3849,1299,#上海新增境外输入确诊病例6例#,0,2020-06-12 15:28
https://weibo.cn//u/5581917070,My文文,女,辽宁,4,0,39,一切安好,0,2020-06-12 13:24
https://weibo.cn//u/6368287714,墨琉雅,女,上海,8465,1063,332,回复@河南帅哥多:你有事?,0,2020-06-11 16:33
https://weibo.cn//u/5128487022,WincherL,男,海外,4,46,51,回复@不完美小孩8688:这班是国家安排的包机 你知道这些人在印度都困了多久了吗 人家都一落地就去隔离了啊 碍着你了吗,0,2020-06-11 09:50
https://weibo.cn//u/6738347485,问路之心,男,其他,668,205,4168,严防严控严检严隔离,0,2020-06-11 09:49
https://weibo.cn//u/2277060724,渝人漂在上海,男,上海,1991,2214,350,回复@原来是名名噢:上海雄起！,0,2020-06-11 09:40
https://weibo.cn//u/2277060724,渝人漂在上海,男,上海,1991,2214,350,回复@明月海上丞:上海的防控举措一直是全国最严的，不必过度紧张,0,2020-06-11 09:39
https://weibo.cn//u/2277060724,渝人漂在上海,男,上海,1991,2214,350,回复@风轻云淡的笑谈:随身携带口罩，到了人多的地方马上戴上，可以最低限度保障自身安全,1,2020-06-11 09:37
https://weibo.cn//u/3636148320,车佬阿信,男,湖北,163,29,144,看到巴基斯坦🇵🇰 6例，我很欣慰，因为证明了中巴关系是真的铁！看到美国🇺🇸 1例，我很气愤，美国航班凭什么可以在中国降落？,0,2020-06-11 09:32
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3173849262,名字太扯淡丶,男,湖北,1440,88,656,老美退群,15,2020-06-11 07:46
https://weibo.cn//u/1062881997,阿瑟克拉克,男,北京,44,114,35,越来越觉得世卫并没有用,9,2020-06-11 07:50
https://weibo.cn//u/6616766322,琦瑜啊,男,广西,9667,519,13387,爱我中华,3,2020-06-11 08:12
https://weibo.cn//u/3234478650,一枚霓凰女,女,江西,3179,182,84,这话跟老美说去~,0,2020-06-11 18:10
https://weibo.cn//u/7361654423,大卫8695,男,海外,762,15,8,     举报             赞[0]         回复             2020-06-11 13:16:05 来自网页,0,2020-06-11 13:16
https://weibo.cn//u/2251979187,生于1-9-7-8,男,广东,142,362,76,我有权选择用最后的疫苗吗，怎么确定哪些人用有效率85%的疫苗，哪些人用有效率95%的疫苗？还是要普通的免费，好的自费吧。,0,2020-06-11 11:59
https://weibo.cn//u/6106312639,popeBAI,女,新疆,481,362,58,希望疫苗赶快出来吧，早点结束这场疫情,0,2020-06-11 11:51
https://weibo.cn//u/5445380544,SB的世界666,男,甘肃,119,92,79,爱我中华,0,2020-06-11 11:50
https://weibo.cn//u/2316003054,示live,男,上海,282,213,181,回复@ls奈何:你真是可笑，没有这些组织，你可能在美洲住牛棚，给别人种棉花,0,2020-06-11 11:37
https://weibo.cn//u/6610144475,山有扶苏-隰有荷华--,男,其他,25,110,81,回复@示live:我怎么负面阻力了？我第一没说他没用，第二没宣扬战争思想，我只说了国际组织的存在是各国一纸条约，怎么就负面阻力了？难道这不是事实？这些组织的成立难道没有美国参与吗？所以为什么现在美国可以几乎以一种临驾一切的姿态面对世界？既然有第一个可以撕毁条约，为什么不可能有第二个？,0,2020-06-11 11:15
https://weibo.cn//u/6610144475,山有扶苏-隰有荷华--,男,其他,25,110,81,回复@示live:所以你觉得他能约束谁呢,0,2020-06-11 11:10
https://weibo.cn//u/2316003054,示live,男,上海,282,213,181,回复@ls奈何:有人负重前行还要安慰你这种负面阻力，躺着什么不做不更好吗？至少有人站出来做点力所能及的事,0,2020-06-11 11:08
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5654941923,酉月慕良,女,四川,2072,171,641,晚安～,21,2020-06-10 23:37
https://weibo.cn//u/3050531221,笑盈盈DAYTOY,女,浙江,6244,280,6724,晚安,19,2020-06-10 23:37
https://weibo.cn//u/5715006848,·盯死摩托·,男,北京,4354,699,26469,晚安,16,2020-06-10 23:38
https://weibo.cn//u/7402181156,平而不凡916,男,新疆,2,98,1,q^_^,0,2020-07-14 16:38
https://weibo.cn//u/1294481084,西北昨夜风,男,新疆,1264,331,5277,晚安,0,2020-06-12 00:37
https://weibo.cn//u/5621616509,艾灸开审,女,安徽,545,454,99,提前俩小时说一声“晚安”,0,2020-06-11 21:27
https://weibo.cn//u/5379619815,我是舟舟1997,女,福建,4059,404,57,戒骄戒躁戒熬夜,0,2020-06-11 21:18
https://weibo.cn//wei0349,山西博濠,男,湖北,1687,667,196, 上午发的那个非遗带货哪儿去了，我这进来是看你带货的。看了让人气不打一处来，,0,2020-06-11 19:50
https://weibo.cn//wei0349,山西博濠,男,湖北,1687,667,196,上午发的那个非遗带货哪儿去了，我这进来是看你带货的。看了让人气不打一处来，人民网，人民日报，几乎同一时间发布了直播非遗带货的新闻了。看的人气不打一处来。是不是删除了？？？,0,2020-06-11 19:46
https://weibo.cn//u/2104522564,鸳鸯清风,女,陕西,242,23,45,晚安,0,2020-06-11 17:42
https://weibo.cn//u/3899378842,记得加狗头保命,男,其他,13,67,119,别光嘴上说，996、007工作制管一下，下班都晚上12点了,0,2020-06-11 13:02
https://weibo.cn//u/7439666777,末温_asiwish,女,海外,1015,174,1,午安,0,2020-06-11 12:00
https://weibo.cn//u/5756696912,刑飒,女,其他,1064,370,83,早安啦,0,2020-06-11 09:10
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//renminwang,人民网,男,北京,188195,983,77730741,【医者仁心,9,2020-06-10 23:26
https://weibo.cn//macy921225,大懒熊na,女,广东,37,448,62,怎么有这样棒的人,223,2020-06-10 20:52
https://weibo.cn//sorciere2010,Sorciere2011,女,北京,28511,1188,1064,不要狭隘的认为地摊只能是城市的烟火气，为医生加油💪🏻,161,2020-06-10 20:53
https://weibo.cn//u/1041589452,禁渔期,女,北京,22624,2515,1287,医者，父母心！,0,2020-07-07 23:51
https://weibo.cn//yeer520707,MissLin叶子,女,其他,1142,121,802,太需要这样的人了,0,2020-06-19 06:26
https://weibo.cn//u/2811009421,必须支棱起来,男,海外,3,4256,382, 赶紧规划好地方！,0,2020-06-15 23:55
https://weibo.cn//u/2197493937,大欢er砸,女,上海,539,303,397,这个“地摊”好有用啊,0,2020-06-13 08:24
https://weibo.cn//u/1956089235,弄瓦成玉,男,四川,12350,1300,2020,     举报             赞[0]         回复             2020-06-12 00:13:33 来自网页,0,2020-06-12 00:13
https://weibo.cn//u/2160306035,九轩歌歌,女,安徽,289,313,42,这才是地摊最正确的打开方式！！,0,2020-06-11 23:33
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5679508036,iBingo,男,山东,20908,1807,590646,看看微博就知道了，🐔🦆鹅🐰带节奏营销号横行，真该整整了！！,221,2020-06-10 18:51
https://weibo.cn//u/7301640944,无论多久就等一个结果吖,女,其他,634,197,26,应该让新浪微博所有管理层集体参加培训,189,2020-06-10 19:18
https://weibo.cn//u/3257466635,绩溪县金沙派出所,男,安徽,18382,1341,194941,想报名，不知道所长能不能看到这条评论,69,2020-06-10 19:16
https://weibo.cn//u/2885506342,超-幽默的馬星星,女,其他,19369,1201,1953,太优秀了,0,2020-06-12 09:21
https://weibo.cn//qcxhs,青城小和尚,男,其他,2052,89,243,遥想当年，我们被新闻出版署组织培训的情景了。还好，我考试过了,0,2020-06-11 16:49
https://weibo.cn//u/5014841418,_碓冰拓海_,男,其他,1101,253,308,就业,0,2020-06-11 14:29
