血液,fear,0.525
血腥,anger,0.781
血腥,disgust,0.82
血腥,fear,0.781
血腥,sadness,0.806
血块,anger,0.656
血块,disgust,0.828
血块,fear,0.734
血块,sadness,0.609
雪橇,joy,0.422
雪崩,fear,0.703
雪崩,sadness,0.453
雪崩,surprise,0.711
学院,trust,0.383
学校,trust,0.531
学徒,trust,0.422
学术的,trust,0.648
学科,fear,0.344
削弱,fear,0.703
削弱,sadness,0.719
削减,anger,0.571
削尖,anger,0.288
削尖,anticipation,0.484
眩晕,fear,0.5
炫,surprise,0.836
选票,anticipation,0.539
选票,trust,0.531
选民,trust,0.398
选拔赛,fear,0.21
选,trust,0.438
旋律,joy,0.348
旋风,fear,0.312
悬崖,fear,0.5
悬念,anticipation,0.711
悬念,fear,0.529
悬念,surprise,0.703
悬挂,fear,0.422
续集,anticipation,0.586
酗酒,anger,0.338
酗酒,disgust,0.562
酗酒,fear,0.5
酗酒,sadness,0.609
序曲,anticipation,0.461
序幕,anticipation,0.453
许愿,trust,0.477
许配,anticipation,0.531
许配,joy,0.485
许配,trust,0.555
嘘,sadness,0.094
需要知道,fear,0.173
需求,anger,0.485
虚线,anger,0.328
虚线,fear,0.297
虚线,sadness,0.469
虚无,sadness,0.594
虚伪,disgust,0.383
虚假,anger,0.273
虚假,disgust,0.406
盱,surprise,0.633
嗅觉,anticipation,0.328
羞辱,anger,0.545
羞辱,disgust,0.578
羞辱,fear,0.484
羞辱,sadness,0.703
羞愧,disgust,0.438
羞愧,sadness,0.719
修指甲,joy,0.344
修脚,joy,0.328
修改,surprise,0.352
修复,anticipation,0.453
修道院,trust,0.547
休战,joy,0.281
休战,trust,0.617
休闲,anticipation,0.547
休闲,joy,0.318
休息,joy,0.469
休克,anger,0.269
休克,disgust,0.375
休克,fear,0.719
休克,surprise,0.844
熊,anger,0.266
熊,fear,0.524
雄伟,anticipation,0.578
雄伟,joy,0.682
雄伟,surprise,0.523
雄伟,trust,0.625
汹涌,fear,0.625
汹,anger,0.844
汹,fear,0.578
兄弟的,anticipation,0.336
兄弟的,joy,0.516
兄弟的,trust,0.633
兄弟,joy,0.297
兄弟,trust,0.531
凶手,anger,0.922
凶手,disgust,0.82
凶手,fear,0.953
凶手,sadness,0.877
凶猛,anger,0.894
凶猛,disgust,0.422
凶猛,fear,0.667
性质,joy,0.5
性无能,anger,0.344
性无能,fear,0.531
性无能,sadness,0.625
性骚扰,anger,0.742
性骚扰,disgust,0.914
性骚扰,fear,0.859
性骚扰,sadness,0.744
性情乖戾的,anger,0.328
性情乖戾的,disgust,0.305
性情乖戾的,sadness,0.281
性高潮,anticipation,0.664
性高潮,joy,0.765
性别,anticipation,0.695
性别,joy,0.622
性别,trust,0.375
幸运,anticipation,0.656
幸运,joy,0.721
幸运,surprise,0.539
幸运,trust,0.383
幸福,anticipation,0.641
幸福,joy,0.984
兴奋,anticipation,0.859
兴奋,joy,0.818
兴奋,surprise,0.625
兴奋,trust,0.453
形影不离,joy,0.485
形影不离,trust,0.531
形成性,trust,0.516
刑事,anger,0.714
刑事,disgust,0.477
刑事,fear,0.766
刑事,sadness,0.469
星座,anticipation,0.5
星期五,joy,0.455
星期日,joy,0.266
星期二,joy,0.047
星光灿烂,anticipation,0.469
星光灿烂,joy,0.391
星,anticipation,0.469
星,joy,0.406
星,trust,0.391
信誉,trust,0.758
信用,trust,0.516
信仰的,joy,0.359
信仰的,trust,0.633
信仰,anticipation,0.438
信仰,joy,0.453
信仰,trust,0.742
信心,fear,0.094
信心,joy,0.531
信心,trust,0.727
信息,trust,0.5
信徒,trust,0.617
信使,trust,0.461
信任的,surprise,0.648
信任的,trust,0.836
信任,trust,0.68
信,anticipation,0.484
薪水,anticipation,0.516
薪水,joy,0.234
薪水,trust,0.414
新闻学,trust,0.398
新生活,joy,0.618
新人,fear,0.141
新人,surprise,0.352
新娘,anticipation,0.656
新娘,joy,0.531
新娘,trust,0.531
新年,joy,0.561
新郎,anticipation,0.656
新郎,joy,0.469
新郎,trust,0.445
新教,fear,0.359
新的一天,joy,0.438
新的开始,joy,0.344
新兵,trust,0.469
欣喜若狂,anticipation,0.688
欣喜若狂,joy,0.954
欣喜若狂,surprise,0.562
欣喜的,anticipation,0.547
欣喜的,joy,0.891
欣喜的,surprise,0.43
欣喜,anticipation,0.555
欣喜,joy,0.818
欣喜,surprise,0.578
欣慰的,joy,0.636
欣赏,surprise,0.266
欣赏,trust,0.703
欣快症,joy,0.922
心中,joy,0.625
心愿,anticipation,0.648
心愿,joy,0.485
心愿,surprise,0.391
心愿,trust,0.633
心心相印,fear,0.062
心痛,sadness,0.812
心碎,sadness,0.781
心丝虫,disgust,0.688
心神,disgust,0.086
心内膜炎,fear,0.531
心内膜炎,sadness,0.562
心理医生,fear,0.234
心理,fear,0.391
心绞痛,fear,0.578
心悸,fear,0.484
心肌病,fear,0.594
心肌病,sadness,0.422
心,joy,0.547
谢谢,joy,0.344
亵渎神明,anger,0.712
亵渎神明,disgust,0.531
亵渎的话,anger,0.576
亵渎,anger,0.848
亵渎,disgust,0.82
亵渎,fear,0.578
亵渎,sadness,0.781
泻药,disgust,0.641
泻药,fear,0.312
泄气,anger,0.515
胁迫,anger,0.516
胁迫,disgust,0.5
胁迫,fear,0.641
胁迫,sadness,0.625
邪恶,anger,0.706
邪恶,disgust,0.758
邪恶,fear,0.833
邪恶,sadness,0.672
邪恶,surprise,0.562
协议,trust,0.727
协同,trust,0.453
协会,trust,0.516
蝎,anger,0.333
蝎,disgust,0.391
蝎,fear,0.547
蝎,surprise,0.523
歇斯底里,anger,0.453
歇斯底里,fear,0.797
啸,anger,0.379
笑笑,joy,0.682
笑声,anticipation,0.422
笑声,joy,0.824
笑声,surprise,0.445
笑容,joy,0.766
笑脸,joy,0.812
笑,joy,0.891
笑,surprise,0.258
校长,trust,0.445
小子,anger,0.351
小妖精,disgust,0.5
小妖精,fear,0.594
小心,anger,0.398
小心,anticipation,0.609
小心,trust,0.578
小题大作,anger,0.424
小题大作,sadness,0.359
小憩,joy,0.206
小气,anger,0.344
小气,disgust,0.398
小气,fear,0.219
小气,sadness,0.319
小牛肉,sadness,0.188
小牛肉,trust,0.312
小牛,joy,0.04
小牛,trust,0.289
小猫,joy,0.364
小猫,trust,0.461
小马,joy,0.312
小精灵,anger,0.061
小精灵,disgust,0.141
小精灵,fear,0.185
小精灵,joy,0.156
小姐,sadness,0.379
小行星,fear,0.469
小狗,anticipation,0.5
小狗,trust,0.453
小动物,disgust,0.391
小东西,joy,0.391
小丑,anticipation,0.25
小丑,fear,0.207
小丑,joy,0.409
小丑,surprise,0.352
小齿轮,fear,0.234
销毁,anger,0.844
销毁,fear,0.844
销毁,sadness,0.844
销,trust,0.297
萧条,fear,0.508
萧条,sadness,0.925
宵禁,trust,0.383
消失,fear,0.562
消失,sadness,0.695
消失,surprise,0.727
消防队员,trust,0.625
消除,anger,0.456
消除,disgust,0.453
消除,fear,0.588
消除,sadness,0.516
肖像,anger,0.439
像差,disgust,0.531
向后,disgust,0.297
想像力,fear,0.141
想像力,trust,0.438
想太多,fear,0.309
想家,sadness,0.531
响应,anticipation,0.531
响应,trust,0.539
响尾蛇,fear,0.641
响度,anger,0.359
享受,anticipation,0.586
享受,joy,0.771
享受,trust,0.586
享乐主义,joy,0.344
详细,trust,0.438
香脂,anticipation,0.398
香脂,joy,0.152
香肠,anger,0.424
香肠,anticipation,0.383
香肠,fear,0.266
香肠,surprise,0.531
香,anger,0.656
香,joy,0.234
相应,trust,0.539
相信,anticipation,0.391
相信,trust,0.805
相关,trust,0.562
相对的,trust,0.57
相当,trust,0.594
羡慕,trust,0.219
陷阱,anger,0.375
陷阱,disgust,0.367
陷阱,fear,0.562
陷阱,sadness,0.394
陷阱,surprise,0.586
线索,anticipation,0.477
线,fear,0.031
限制,anger,0.359
限制,fear,0.484
限制,sadness,0.438
现金,anger,0.039
现金,anticipation,0.469
现金,fear,0.062
现金,joy,0.406
现金,trust,0.414
县,trust,0.336
燹,anger,0.561
燹,fear,0.609
险恶,anger,0.781
险恶,disgust,0.75
险恶,fear,0.672
显着,joy,0.297
显着,trust,0.523
显微镜,trust,0.367
显示,trust,0.352
嫌疑,fear,0.375
嫌弃,disgust,0.484
嫌,disgust,0.391
贤,joy,0.613
贤,trust,0.719
闲暇,anticipation,0.547
闲暇,joy,0.515
闲暇,surprise,0.086
闲暇,trust,0.406
闲逛,joy,0.297
先生,trust,0.445
先见之明,anticipation,0.617
先见之明,trust,0.555
先导,anticipation,0.469
夏季,joy,0.591
吓人的东西,anger,0.273
吓人的东西,fear,0.328
吓人的东西,sadness,0.304
吓人的,disgust,0.727
吓人的,fear,0.703
吓坏了,fear,0.922
吓坏的,surprise,0.844
吓坏,fear,0.703
吓唬,fear,0.828
吓唬,sadness,0.578
吓唬,surprise,0.875
吓,anger,0.588
吓,anticipation,0.469
吓,fear,0.844
吓,surprise,0.797
下雨天,sadness,0.242
下一,anticipation,0.609
下一,joy,0.576
下一,trust,0.562
下雪天,joy,0.333
下雪,joy,0.271
下水道,disgust,0.859
下属,fear,0.328
下跌,sadness,0.453
下垂,fear,0.123
下沉,fear,0.469
下沉,sadness,0.297
下,sadness,0.375
峡谷,disgust,0.492
细心,trust,0.617
细菌,disgust,0.727
细菌,fear,0.531
细察,anticipation,0.32
系统,trust,0.406
系列,trust,0.383
系泊,trust,0.461
戏弄,anger,0.288
戏弄,fear,0.303
喜悦,joy,0.924
喜庆,joy,0.969
喜庆,surprise,0.578
喜庆,trust,0.492
喜怒无常,anger,0.412
喜怒无常,sadness,0.469
喜欢这个,joy,0.891
喜欢,joy,0.562
喜欢,trust,0.609
喜出望外,joy,0.909
喜爱,joy,0.859
喜爱,trust,0.484
喜,anticipation,0.633
喜,joy,0.765
洗礼,joy,0.368
袭击,anger,0.625
袭击,fear,0.6
袭击,surprise,0.773
习惯,joy,0.188
嬉皮士,joy,0.288
熙,anticipation,0.578
熙,joy,0.719
稀有,surprise,0.547
稀松,disgust,0.562
稀缺,fear,0.327
稀缺,sadness,0.422
牺牲,disgust,0.383
牺牲,fear,0.562
牺牲,sadness,0.609
牺牲,trust,0.477
希望,anticipation,0.773
希望,joy,0.586
希望,sadness,0.202
希望,surprise,0.367
希望,trust,0.68
吸引,surprise,0.562
吸血鬼,anger,0.242
吸血鬼,disgust,0.414
吸血鬼,fear,0.625
吸盘,anger,0.484
吸虫,surprise,0.578
吸,sadness,0.375
误杀,anger,0.783
误杀,disgust,0.812
误杀,fear,0.828
误杀,sadness,0.833
误杀,surprise,0.719
误人子弟,fear,0.594
误人子弟,sadness,0.722
误解,anger,0.219
误解,disgust,0.25
误解,fear,0.375
误解,sadness,0.359
误导,anger,0.455
误导,disgust,0.321
误导,fear,0.297
误导,sadness,0.297
误导,trust,0.18
误传,sadness,0.259
误报,anger,0.197
误报,disgust,0.234
物物交换,trust,0.398
物理学家,trust,0.555
物,trust,0.477
舞蹈,joy,0.545
舞蹈,trust,0.359
舞弊,anger,0.394
侮辱,anger,0.652
侮辱,disgust,0.461
侮辱,fear,0.435
侮辱,sadness,0.484
侮辱,surprise,0.539
武装分子,fear,0.672
武装,anger,0.7
武装,fear,0.703
武士,fear,0.547
武器,anger,0.47
武器,fear,0.656
武,anger,0.426
忤,anger,0.485
午餐,joy,0.172
无组织的,fear,0.188
无助,fear,0.531
无助,sadness,0.594
无政府状态,anger,0.636
无政府状态,fear,0.75
无政府主义者,anger,0.765
无政府主义者,fear,0.75
无政府主义,anger,0.714
无政府主义,fear,0.688
无用,anger,0.438
无用,disgust,0.508
无用,sadness,0.609
无意中,surprise,0.508
无意义的,sadness,0.409
无意义,anger,0.297
无意义,disgust,0.398
无意义,fear,0.328
无意义,sadness,0.394
无意义,surprise,0.438
无意,surprise,0.438
无益,anger,0.219
无异,trust,0.539
无疑的,anticipation,0.391
无疑的,disgust,0.164
无疑,trust,0.648
无心恋战,sadness,0.223
无效,disgust,0.227
无效,sadness,0.188
无线,anger,0.125
无线,anticipation,0.344
无线,surprise,0.148
无味,disgust,0.422
无条件的,trust,0.602
无所不知,trust,0.531
无神,anger,0.453
无人驾驶飞机,fear,0.406
无人防守的,surprise,0.477
无穷,anger,0.198
无穷,anticipation,0.453
无穷,fear,0.297
无穷,joy,0.303
无穷,sadness,0.328
无穷,trust,0.5
无情,anger,0.797
无情,disgust,0.562
无情,fear,0.656
无情,sadness,0.612
无能,anger,0.409
无能,disgust,0.359
无能,fear,0.417
无能,sadness,0.391
无奈,fear,0.516
无奈,sadness,0.828
无名,disgust,0.148
无眠,fear,0.234
无聊,sadness,0.235
无力,anger,0.203
无力,disgust,0.367
无力,fear,0.562
无力,sadness,0.641
无理,anger,0.53
无理,disgust,0.461
无理,fear,0.344
无厘头,sadness,0.312
无可指责,trust,0.617
无可挑剔,trust,0.664
无菌,sadness,0.328
无价,joy,0.641
无家可归,anger,0.288
无家可归,anticipation,0.289
无家可归,disgust,0.438
无家可归,fear,0.609
无家可归,sadness,0.734
无关紧要,sadness,0.152
无辜,trust,0.703
无法形容,fear,0.453
无法形容,joy,0.397
无法形容,surprise,0.656
无法无天,anger,0.563
无法无天,fear,0.531
无法忍受,anger,0.609
无法,sadness,0.359
无标题,sadness,0.157
无比,trust,0.539
呜咽,fear,0.406
呜咽,sadness,0.576
巫术,anger,0.333
巫术,anticipation,0.547
巫术,fear,0.703
巫术,sadness,0.508
巫术,surprise,0.625
巫师,anticipation,0.406
巫师,surprise,0.469
巫婆,anger,0.242
巫婆,disgust,0.43
巫婆,fear,0.565
污水,disgust,0.797
污染,disgust,0.821
污染,fear,0.61
污染,sadness,0.594
污泥,disgust,0.648
污秽,anger,0.412
污秽,disgust,0.797
污秽,fear,0.425
污秽,sadness,0.578
污垢,disgust,0.859
污点,sadness,0.281
乌云密布,sadness,0.312
乌托邦,anticipation,0.5
乌托邦,joy,0.719
乌托邦,trust,0.43
乌合之众,anger,0.394
乌合之众,fear,0.484
乌龟,disgust,0.625
我的最爱,joy,0.804
窝棚,disgust,0.305
窝棚,sadness,0.266
窝囊废,disgust,0.367
窝囊废,fear,0.328
喔,joy,0.594
涡流,fear,0.375
挝,anger,0.862
挝,fear,0.516
挝,sadness,0.555
瓮,sadness,0.562
问诊,fear,0.609
问责,trust,0.695
问题,fear,0.266
问题,sadness,0.438
稳健,anticipation,0.461
稳健,joy,0.421
稳健,trust,0.633
稳定,surprise,0.094
稳定,trust,0.75
紊乱,fear,0.406
吻,anticipation,0.711
吻,joy,0.61
吻,surprise,0.312
蚊子,anger,0.219
蚊子,disgust,0.445
闻,anger,0.061
闻,disgust,0.508
文物,sadness,0.061
文明,joy,0.169
文明,trust,0.625
文盲,disgust,0.383
瘟疫,disgust,0.781
瘟疫,fear,0.625
温顺,sadness,0.125
温泉,anticipation,0.43
温泉,joy,0.333
温泉,surprise,0.086
温泉,trust,0.312
温和,joy,0.485
温度计,trust,0.305
慰问,sadness,0.766
胃,disgust,0.312
未知,anticipation,0.469
未知,fear,0.369
未遂,sadness,0.672
未确认,sadness,0.328
未了,anger,0.225
未了,anticipation,0.391
未了,sadness,0.547
未了,surprise,0.195
未来,anticipation,0.633
未经证实,anticipation,0.43
未解决,anticipation,0.422
未公开,anticipation,0.5
未公布,anticipation,0.312
未公布,sadness,0.116
未付,anger,0.203
未付,sadness,0.125
未定,anticipation,0.383
未定,fear,0.098
未成熟的,anticipation,0.32
未成年,anger,0.273
未成年,anticipation,0.273
未被发现,surprise,0.523
痿,disgust,0.555
痿,fear,0.438
痿,sadness,0.719
猥亵,disgust,0.719
委员会,trust,0.516
委托人,fear,0.172
委托,trust,0.812
伪装,surprise,0.492
伪证,fear,0.484
伪证,surprise,0.414
伪造,anger,0.379
伪造,disgust,0.406
伪君子,disgust,0.578
伪,disgust,0.461
伟大,joy,0.75
伟大,surprise,0.492
伟大,trust,0.555
唯一的爱,joy,0.606
唯物主义者,disgust,0.328
围栏,anger,0.242
围,surprise,0.391
违抗,anger,0.5
违抗,fear,0.344
违抗,sadness,0.312
违抗,surprise,0.602
违规,anger,0.279
违规,anticipation,0.289
违规,fear,0.276
违规,sadness,0.375
违反,anger,0.547
违反,fear,0.766
违反,sadness,0.594
违反,surprise,0.539
违法,anger,0.455
违法,disgust,0.477
违法,fear,0.469
违,anger,0.469
违,disgust,0.414
为我祈祷,fear,0.5
为患,disgust,0.852
为患,fear,0.716
煨,anger,0.469
煨,anticipation,0.398
微笑,anticipation,0.422
微笑,joy,0.828
微笑,surprise,0.336
微笑,trust,0.578
微弱,sadness,0.391
微光,anticipation,0.547
微光,joy,0.53
微光,surprise,0.266
微风,joy,0.297
微分,trust,0.43
微不足道,anger,0.167
微不足道,sadness,0.438
偎,joy,0.636
偎,trust,0.57
威严,trust,0.5
威胁,anger,0.818
威胁,anticipation,0.484
威胁,fear,0.734
威吓,fear,0.641
威武,anger,0.172
威武,fear,0.203
威武,joy,0.438
威武,trust,0.469
威慑,anger,0.939
威慑,fear,0.922
威慑,sadness,0.781
危险的,anger,0.882
危险的,anticipation,0.578
危险的,disgust,0.555
危险的,fear,0.875
危险的,sadness,0.406
危险,anticipation,0.461
危险,fear,0.802
危险,sadness,0.719
危急,joy,0.116
危机,fear,0.766
危害,anger,0.561
危害,anticipation,0.516
危害,fear,0.719
忘记了,fear,0.266
忘记了,sadness,0.53
忘恩负义,anger,0.472
忘恩负义,disgust,0.406
妄想,anger,0.5
妄想,fear,0.422
妄想,sadness,0.516
网络,anticipation,0.289
网关,trust,0.5
王座,trust,0.367
王牌,surprise,0.492
王侯,anticipation,0.484
王侯,joy,0.515
王侯,surprise,0.398
王侯,trust,0.531
卍,anger,0.627
卍,fear,0.531
万丈,fear,0.359
万岁,joy,0.859
晚了,sadness,0.125
玩具屋,joy,0.182
完整,trust,0.508
完善,anticipation,0.445
完善,joy,0.719
完善,trust,0.539
完美,anticipation,0.508
完美,joy,0.779
完美,surprise,0.305
完美,trust,0.688
完成,anticipation,0.578
完成,joy,0.672
完成,trust,0.703
丸,trust,0.312
弯头,anger,0.117
外屋,disgust,0.648
外伤,fear,0.828
外侨,disgust,0.438
外侨,fear,0.422
外交,anticipation,0.391
外交,trust,0.68
外国人,fear,0.312
歪曲,anger,0.422
瓦砾,fear,0.406
瓦砾,sadness,0.282
瓦解,anger,0.469
瓦解,disgust,0.531
瓦解,fear,0.609
瓦解,surprise,0.648
娃娃,joy,0.234
哇噢,joy,0.864
挖掘,anticipation,0.578
挖掘,surprise,0.367
唾液,anticipation,0.297
脱色的,disgust,0.273
脱色的,sadness,0.219
脱粒,anger,0.484
脱粒,fear,0.469
脱粒,sadness,0.312
脱离现实,fear,0.531
脱离现实,sadness,0.66
脱臼,anger,0.328
脱臼,disgust,0.375
脱臼,fear,0.438
脱臼,sadness,0.438
拖欠的,anger,0.281
拖欠的,disgust,0.422
拖钓,anger,0.279
拖钓,fear,0.422
吞噬,anticipation,0.484
吞,fear,0.391
吞,surprise,0.375
褪色,trust,0.359
退休,anticipation,0.625
退休,fear,0.156
退休,joy,0.275
退休,sadness,0.188
退休,trust,0.531
退缩,anticipation,0.453
退缩,disgust,0.352
退缩,fear,0.484
退缩,sadness,0.281
退缩,surprise,0.742
退避,anger,0.469
腿筋,anger,0.167
腿筋,sadness,0.312
推荐,trust,0.609
推翻,anticipation,0.531
推翻,fear,0.547
推斥,disgust,0.727
推斥,fear,0.431
推测,anticipation,0.445
推测,fear,0.176
推测,sadness,0.25
推,anger,0.672
团圆,anticipation,0.719
团圆,joy,0.375
团圆,trust,0.555
团聚,joy,0.414
团结,trust,0.648
团,fear,0.266
吐,disgust,0.57
土葬,sadness,0.578
屠宰场,anger,0.788
屠宰场,disgust,0.867
屠宰场,fear,0.859
屠宰场,sadness,0.703
屠宰,anger,0.914
屠宰,disgust,0.875
屠宰,fear,0.891
屠宰,sadness,0.844
屠宰,surprise,0.742
屠杀,anger,0.882
屠杀,disgust,0.883
屠杀,fear,0.911
屠杀,sadness,0.931
屠夫,anger,0.578
屠夫,disgust,0.594
屠夫,fear,0.609
涂去,fear,0.75
涂去,sadness,0.75
徒刑,anger,0.688
徒刑,disgust,0.602
徒刑,fear,0.75
徒刑,sadness,0.672
徒劳的,disgust,0.367
徒劳的,sadness,0.091
徒步旅行,joy,0.283
图书,joy,0.136
图表,trust,0.453
突袭,anger,0.279
突兀,surprise,0.703
突然,surprise,0.828
突击,anger,0.859
突击,fear,0.891
突发,anger,0.757
突发,fear,0.547
突发,joy,0.176
突发,sadness,0.531
突发,surprise,0.859
秃鹫,disgust,0.516
秃鹫,fear,0.41
透视,anticipation,0.492
透视,joy,0.221
投票,anger,0.045
投票,anticipation,0.547
投票,joy,0.234
投票,sadness,0.031
投票,surprise,0.125
投票,trust,0.555
投降,fear,0.5
投降,sadness,0.547
投降,trust,0.281
投机,anticipation,0.555
投标,joy,0.441
投标,trust,0.516
头晕,joy,0.757
头痛,fear,0.359
头脑,trust,0.516
头盔,fear,0.094
头奖,anticipation,0.656
头奖,joy,0.641
头奖,surprise,0.812
偷偷地,surprise,0.516
偷窃行为,disgust,0.562
偷窃行为,fear,0.578
偷猎者,anger,0.515
偷猎,anger,0.515
偷猎,disgust,0.602
偷猎,fear,0.484
偷猎,sadness,0.594
偷,anger,0.469
偷,fear,0.422
偷,sadness,0.656
痛饮,disgust,0.266
痛惜,anger,0.734
痛惜,disgust,0.461
痛惜,sadness,0.576
痛骂,anger,0.703
痛苦,anger,0.5
痛苦,disgust,0.625
痛苦,fear,0.844
痛苦,joy,0.103
痛苦,sadness,0.902
痛击,anger,0.406
痛恨,anger,0.816
痛恨,disgust,0.609
痛恨,fear,0.547
痛,anger,0.609
痛,disgust,0.547
痛,sadness,0.625
捅,anger,0.379
统治,anger,0.688
统治,fear,0.566
统治,sadness,0.469
统一,anticipation,0.477
统一,joy,0.348
统一,trust,0.734
统计,trust,0.445
统筹,anticipation,0.414
统筹,joy,0.234
统筹,trust,0.562
统,trust,0.586
童贞,anticipation,0.531
童年,joy,0.394
同志,trust,0.648
同意,trust,0.68
同性恋者,trust,0.391
同性,trust,0.367
同情,fear,0.078
同情,sadness,0.438
同情,trust,0.759
同谋,anger,0.545
同谋,anticipation,0.422
同谋,disgust,0.578
同谋,fear,0.516
同步,anticipation,0.461
同步,joy,0.329
同步,surprise,0.195
同步,trust,0.5
同伴,trust,0.492
通知,anticipation,0.523
通知,trust,0.516
通讯,trust,0.625
通信,trust,0.664
通奸,disgust,0.727
通奸,sadness,0.566
通货膨胀,fear,0.297
通航,anticipation,0.406
通风,anger,0.516
通电,surprise,0.711
通常,trust,0.445
停业,sadness,0.518
停尸间,fear,0.75
停尸间,sadness,0.797
停尸房,disgust,0.773
停尸房,fear,0.844
停尸房,sadness,0.734
停火,fear,0.156
停顿,anger,0.125
停顿,fear,0.25
听众,anticipation,0.357
听力,fear,0.156
铁青,anger,0.821
铁青,disgust,0.469
铁链,anger,0.641
铁链,anticipation,0.289
铁链,disgust,0.5
铁链,fear,0.609
铁链,sadness,0.609
铁,trust,0.398
贴近,trust,0.367
跳闸,anger,0.25
跳闸,sadness,0.429
跳蚤,disgust,0.578
跳舞,joy,0.797
跳水,fear,0.547
跳动,anger,0.849
跳动,fear,0.609
跳动,sadness,0.652
跳,joy,0.379
调整,trust,0.375
调用,anticipation,0.5
调用,trust,0.547
调情,anticipation,0.586
调情,joy,0.594
调情,surprise,0.312
调情,trust,0.281
调皮,anger,0.061
调皮,joy,0.609
调皮,surprise,0.266
调皮,trust,0.43
调解,anticipation,0.414
调解,joy,0.364
调解,trust,0.555
调查,anticipation,0.586
条例,trust,0.586
条款,trust,0.531
条件,anticipation,0.508
条件,trust,0.344
挑战,anger,0.364
挑战,fear,0.281
挑衅,anger,0.625
挑剔,anger,0.357
挑剔,disgust,0.227
舔,disgust,0.398
殄,fear,0.81
殄,sadness,0.736
填满,fear,0.312
填,trust,0.32
甜食,anticipation,0.469
甜食,joy,0.562
甜蜜,joy,0.703
甜美,anticipation,0.43
甜美,joy,0.833
甜,anticipation,0.445
甜,joy,0.625
甜,surprise,0.203
甜,trust,0.484
天文学家,anticipation,0.281
天堂,joy,0.833
天使,anticipation,0.438
天使,joy,0.688
天使,surprise,0.32
天使,trust,0.625
天上,anticipation,0.578
天上,joy,0.853
天上,trust,0.57
天赋,trust,0.594
天赐,joy,0.688
天赐,surprise,0.578
天,joy,0.779
天,trust,0.531
替罪羊,anger,0.328
替罪羊,fear,0.25
剃刀,fear,0.303
体,surprise,0.266
提审,anger,0.203
提审,fear,0.45
提审,sadness,0.359
提前,anticipation,0.695
提前,fear,0.188
提前,joy,0.375
提前,surprise,0.375
提亮,joy,0.682
提交,anticipation,0.477
提交,fear,0.281
提交,trust,0.805
提供,anticipation,0.469
提供,joy,0.3
提供,trust,0.555
提高,anticipation,0.453
提高,joy,0.682
提高,trust,0.492
踢,anger,0.667
疼痛,disgust,0.297
疼痛,fear,0.594
疼痛,sadness,0.719
特权,joy,0.485
特权,trust,0.414
特别,joy,0.574
套索,sadness,0.391
讨厌的,anger,0.857
讨厌的,disgust,0.773
讨厌,anger,0.828
讨厌,disgust,0.703
讨厌,fear,0.484
讨厌,sadness,0.656
讨价还价,trust,0.367
讨伐异教徒,fear,0.766
陶醉,joy,0.534
逃逸,anticipation,0.625
逃逸,fear,0.406
逃亡,anger,0.438
逃亡,disgust,0.383
逃亡,fear,0.703
逃亡,sadness,0.438
逃亡,trust,0.141
逃脱,fear,0.375
逃跑,fear,0.594
逃跑,sadness,0.562
逃离,fear,0.534
逃离,joy,0.469
逃避,anger,0.344
逃避,disgust,0.219
逃避,fear,0.562
逃避,sadness,0.484
滔天,surprise,0.68
探索,anticipation,0.695
炭疽病,disgust,0.766
炭疽病,fear,0.859
炭疽病,sadness,0.6
叹,sadness,0.402
毯,trust,0.43
坦率,anticipation,0.422
坦率,joy,0.281
坦率,surprise,0.281
坦率,trust,0.562
痰,disgust,0.758
谈判,trust,0.445
瘫痪,fear,0.828
瘫,anger,0.333
瘫,fear,0.859
瘫,sadness,0.703
瘫,surprise,0.586
摊子,disgust,0.133
贪心,anger,0.424
贪心,disgust,0.5
贪婪,anger,0.49
贪婪,disgust,0.539
坍方,disgust,0.422
坍方,fear,0.703
坍方,sadness,0.469
太阳,anticipation,0.445
太阳,joy,0.266
太阳,surprise,0.172
太阳,trust,0.438
太慢了,anger,0.398
抬起,anticipation,0.586
抬起,joy,0.723
抬起,trust,0.562
台风,fear,0.656
胎死腹中,sadness,0.83
锁起来,fear,0.453
锁起来,sadness,0.359
索赔,anger,0.182
索赔,disgust,0.18
所有权,anger,0.206
所有权,disgust,0.18
所有权,fear,0.406
所绘,fear,0.281
所绘,sadness,0.391
缩进,trust,0.273
损伤,anger,0.625
损伤,disgust,0.391
损伤,fear,0.625
损伤,sadness,0.609
孙子,anticipation,0.539
孙子,joy,0.54
孙子,trust,0.492
穗,fear,0.359
碎布,disgust,0.32
碎,anger,0.672
碎,disgust,0.352
碎,fear,0.812
碎,sadness,0.703
髓,trust,0.297
随机,surprise,0.586
随和,anger,0.141
随和,anticipation,0.398
随和,disgust,0.156
随和,fear,0.25
随和,joy,0.333
随和,surprise,0.188
随和,trust,0.539
算盘,trust,0.406
酸,disgust,0.414
速度,surprise,0.617
素描,joy,0.266
肃然起敬,surprise,0.797
诉讼,anger,0.484
诉讼,anticipation,0.5
诉讼,disgust,0.414
诉讼,fear,0.562
诉讼,sadness,0.344
诉讼,surprise,0.43
诉,anger,0.394
诉,disgust,0.211
俗气,anger,0.75
俗气,disgust,0.703
俗气,sadness,0.453
苏丹,fear,0.375
馊,disgust,0.859
颂歌,joy,0.424
颂歌,trust,0.336
颂,trust,0.398
松树,sadness,0.25
松弛,disgust,0.555
