评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2364148433,在希望的田野上偷菜,女,海外,4862,805,32009,致敬白衣天使，感谢有你，护士节快乐！,255,2020-05-12 08:28
https://weibo.cn//u/5913609222,WKyung-,男,其他,286,233,206,回复@WKyung-:一点不扯淡，我16年河北595分（你们自己查下16一批的线），整到护理后悔了，没啥前途，专科就行了（早点捞钱还是可以的这个行业），白瞎你学历与时间,0,2020-07-07 01:25
https://weibo.cn//u/5894679593,此年之夏31057,女,其他,58,139,12,致敬,0,2020-06-18 23:16
https://weibo.cn//u/7129505595,毛不易是人间理想哇,女,河南,271,60,6,致敬白衣天使,0,2020-06-17 21:55
https://weibo.cn//u/5570496827,TRADER伍,男,北京,1039,899,195,回复@狮妈V丫宝:现在全国绝大部分护士都是编外临时工。她们真正需要的是一份稳定的工作。,0,2020-06-03 17:08
https://weibo.cn//u/5570496827,TRADER伍,男,北京,1039,899,195,"回复@李远孽_捏捏不是虐虐:现在全国绝大部分护士都是编外临时工,这些白衣战士真正需要的是一份稳定的工作",0,2020-06-03 17:07
https://weibo.cn//u/5570496827,TRADER伍,男,北京,1039,899,195,现在全国大部分护士都是编外的合同工临时工。编外护士们绝大部分都是冲在一线承担最有风险最累的工作。中国应该给所有编外护士们一份稳定的长期合同。,0,2020-06-03 17:06
https://weibo.cn//u/5657582231,空降DAYTOY,女,福建,640,204,67,很累，很辛苦吧,0,2020-05-26 17:52
https://weibo.cn//u/5320029732,荷铱县,女,重庆,870,19,20,这次疫情让我们看到了各行各业的艰辛和不容易,0,2020-05-22 01:15
https://weibo.cn//u/5280364335,商中村扑木,男,安徽,942,57,92,给这些天使直径，你们很棒,0,2020-05-22 01:10
https://weibo.cn//u/5280365334,饶津岛踢微,男,安徽,978,70,91,我以后的梦想也是要成为一名为人民服务的护士,0,2020-05-22 01:08
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3521930833,黄四真,男,陕西,597,270,743,人家配合检测，配合隔离，有身体不适及时规范就诊，毒王你🐴呢，张口就来？yxh赶紧滚出去,6333,2020-05-11 09:20
https://weibo.cn//secondcat,二猫是量词不是形容词,男,其他,5253,462,79,都身体不适了，还往无症状里面塞！最怕防疫到后期，各地为了政绩和脸面，瞒报或者都往无症状里面塞，误导大家，以为特别安全，就疏于防范了,2845,2020-05-11 09:35
https://weibo.cn//u/5981005397,两弹元勋林黛玉,男,广东,90,255,117,这个小区的居民将会度过几个不眠夜了,2537,2020-05-11 09:16
https://weibo.cn//u/5924345455,水蜜桃味的甜欣猪猪,女,湖北,111,366,398,回复@做你发光发亮的小太阳:不是说你～是说楼里的其他人,0,2020-05-28 18:35
https://weibo.cn//u/6877085377,做你发光发亮的小太阳,男,其他,5,81,4,回复@欣欣猪的秘密基地:地你🐴,0,2020-05-28 18:28
https://weibo.cn//u/2133440621,向小渣,女,湖北,334,272,132,回复@夏泼小姐-:不止是他们小区，全武汉市，全员检测,0,2020-05-23 12:11
https://weibo.cn//u/7030370286,爱吃贡菜的豪杰橘子,男,北京,3532,308,61,%,0,2020-05-22 20:57
https://weibo.cn//u/3483383117,萧V恒_知音琴行,男,江苏,0,19,38,回复@萧V恒_知音琴行:哦,0,2020-05-21 13:13
https://weibo.cn//729453454,书一大大,女,湖北,26,106,62,武汉什么时候可以不带口罩,0,2020-05-18 07:45
https://weibo.cn//u/7261763415,zhbdbdh,男,其他,0,45,15,回复@踏娇娇的小破车:事实毒王,0,2020-05-16 18:16
https://weibo.cn//u/7261763415,zhbdbdh,男,其他,0,45,15,回复@花生_酥:老毒王了 哈哈,0,2020-05-16 18:15
https://weibo.cn//yj1992,青见君君子,女,江西,333,197,417,是病毒感染者就病毒感染了。别搞什么无症状患者多少多少人，都会传染啊，不是吗？中国防疫已经做的很好了，大家都知道，有一些没被筛查到的查出来了这也是好事。不要像吉林那边防疫松懈导致传染链延长又延长就挺好的了。对比全世界，我们做的还不错了。,0,2020-05-16 17:08
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6485404906,绿茶家的饭,女,其他,38,135,29,我就知道吉林一有，辽宁肯定跑不了,3273,2020-05-10 17:26
https://weibo.cn//u/5833187397,论肥羊的一百种做法,女,海外,5698,328,2332,本东北人慌了……,1692,2020-05-10 17:26
https://weibo.cn//u/5509461106,王哈哈先生丶,男,广东,3,55,13,有些人为了热度什么事儿都做得出来，你去过东北了解东北吗？就在那儿地域黑。本科四年在东北度过，虽说东北经济的确弱了点，但是基础设施玩的吃的应有尽有，特别是冬天的市政供暖，室内简直舒服到炸，奉劝那些地域黑们，你们不一定比东北人民过得幸福。,1269,2020-05-10 17:43
https://weibo.cn//u/7382388507,MiFa202001,男,其他,0,34,1,回复@王哈哈先生丶:请问现在是地域吹了嘛？,1,2020-06-19 09:31
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@今天伞清圆儿吃肉了吗:你就是个脑残,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@风与路人t:不爱看走开,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@花城的小甜饼:管好你的臭嘴,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@花城的小甜饼:滚,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@花城的小甜饼:滚,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@可可乐女孩:滚,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@77十里:滚,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@花城的小甜饼:小崽子，没有人教育你是吧,0,2020-06-03 13:07
https://weibo.cn//caier851226,樱彩儿linda,女,辽宁,5874,2390,1533,回复@花城的小甜饼:没娘的孩子真惨,0,2020-06-03 12:53
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/1798919631,sunshine_是霖,女,黑龙江,43694,883,23318,评论里一个个问“东北怎么了能不能行了”的人 希望有一天别轮到你们！干啥啥不行 指责第一名 这种时候居然不是关心而是落井下石 同胞们不帮忙能不能闭麦,18109,2020-05-10 08:38
https://weibo.cn//u/7291617014,城南月涌,男,江西,832,481,1070354,舒兰市，吉林市的外五县 属于县级市 疫情发现的特别快 确诊的这几位都是一家人 而且都有工作 涉及面非常广  大舒兰人敢报出来就值得表扬。听从指挥  听从安排 好好在家 不会给祖国添麻烦 现在已经封城了 不会影响到其他城市 希望大家不要歧视他们。他们也是受害者 抗击疫情 人人有责 天佑舒兰 天佑中国,10968,2020-05-10 08:57
https://weibo.cn//u/6561662714,HOGO豪豪,男,上海,125,206,208,吉林 11例？？？不会要爆发了吧？？？,10052,2020-05-10 08:20
https://weibo.cn//u/7078200564,LemonGrapefruit,女,北京,15,89,22,回复@淏博maynard:啊啊😂😂,0,2020-05-11 08:26
https://weibo.cn//u/5513682907,不是本人46695,男,其他,155,301,30,回复@城南月涌:这个路径我感觉第一个大姐就是是有防护意识的。这样还找不到传染源感觉是真的太凶了。特别像黑龙江那个把一个病号接触了之后的聚集社区都污染了。又快又凶。请给一直遵守的人一点好报。,0,2020-05-11 08:25
https://weibo.cn//u/7292188263,Aibe233,男,其他,135,138,7,还是老实把口罩戴好吧，还没到摘口罩的时候,0,2020-05-11 08:24
https://weibo.cn//u/5513682907,不是本人46695,男,其他,155,301,30,回复@甄永霞:某市是哪儿啊明示一下,0,2020-05-11 08:22
https://weibo.cn//u/3200268511,又帅又有钱又好人,女,其他,102,130,40,回复@甄永霞:带节奏还带出优越感了，这么厉害怎么不去zf闹去，跑来这里找存在感，新闻说的吉林你还非要带一下别的地方，是不是看这几天地域黑少了你又不舒服了？,0,2020-05-11 08:20
https://weibo.cn//u/2806144755,鬼舟_,男,其他,510,2,1,回复@乱雨氤氲夕颜:本来我妹都要开学了,0,2020-05-11 08:19
https://weibo.cn//u/5950690456,侵袭墨色,女,其他,94,389,32,回复@加菲猫不爱吃鱼_Lx:正经不错的医院,0,2020-05-11 08:15
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5221076004,一个松果i,女,四川,45,369,205,地域黑的都gun奥,4942,2020-05-10 08:03
https://weibo.cn//u/3686781607,宋小喵80,女,黑龙江,287,40,222,我大黑龙江可以说是相当不易了，其它兄弟省份开学的开学，堂食的堂食，旅游的旅游，我们刚恢复没几天就又歇菜了！但请地域黑的记住，俺牡丹江是为国在分忧！俺哈尔滨虽因几颗老鼠屎坏了一锅汤，但我们身处漩涡中心的人也在共同努力，胜利就如丁香花般会如约而至！你行你上，否则请闭上你那坑！！！,4874,2020-05-10 08:13
https://weibo.cn//meone5974,已经胖到140欧姆的阻抗,男,黑龙江,7976,1142,14641,评论说黑龙江不行的，你上,2513,2020-05-10 08:02
https://weibo.cn//u/6201549774,宅废七元,女,湖北,328,60,41,上班人的春节能不能提前放？,0,2020-12-10 13:14
https://weibo.cn//u/6403701403,力哥18708371111集茗斋茶馆,男,其他,11014,2659,441,哈尔滨市是怎么控制疫情的：国家投入巨资全国人民都在防控疫情，英雄流血甚至献出宝贵生命， 疫情期间封闭小区，但是黑龙江省哈尔滨市南岗区大成街道办事处管内的大门钥匙却交给废品回收站的老板手里出入大货车随便带人出入不扫健康码（有人证和照片为证）不耽误赚钱！这是什么性质如果传播疫情怎么办,0,2020-10-17 21:13
https://weibo.cn//u/2966278785,露娜是小月亮,女,黑龙江,1644,350,342,黑龙江又沦陷了，牡丹江25号开始持续有隔离，确诊。为什么你们不知道呢，有人故意的？？？本地人现在都知道，为啥消息出不了黑龙江呢，不仅封城了，还打算封锁消息？？？？？,0,2020-05-27 18:30
https://weibo.cn//u/7006556287,吟诵十肆行诗,男,其他,1,3,1,穷的逼得喝，全都送给人家，人家还不领情，我真笑了，良心不会痛么？就算是狼也知道报恩，这么说那些地狱黑的连畜生都不如呢。,2,2020-05-15 11:31
https://weibo.cn//u/3986570060,Yuki在翊坤宫,女,江苏,93,434,349,回复@啊biubiu002:证据就是其他省市和其他一些国家的首例都跟武汉有关啊，所以我们要想把这锅甩掉，就得解释清楚这些疑惑啊，事实上说美国病毒的是我们网友，官方没有说过，因为确实目前也不好说人家啥，只能强调美国政客不要脸。,0,2020-05-15 01:29
https://weibo.cn//u/6846430650,啊biubiu002,女,黑龙江,53,246,41,回复@Yuki在翊坤宫:那美国直发布会上直接就说中国病毒有证据？,0,2020-05-14 21:20
https://weibo.cn//u/7374564784,随青而起,男,其他,1,35,8,回复@双鸭山彭于晏:就这素质，还用人黑？,0,2020-05-14 10:58
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3886108976,说给情感bot,男,广东,7387,59,13721,伊拉克不是因为有大规模杀伤性武器挨打的，他是因为没有才挨打的,22437,2020-05-09 16:06
https://weibo.cn//u/5492209775,雨树马甲,女,重庆,21060,431,273,中国不会成为伊拉克[加油][加油][加油][加油],8121,2020-05-09 16:07
https://weibo.cn//chaojizhuchi,极品,男,浙江,366,140,218414,伊拉克不是因为有大规模杀伤性武器挨打的，他是因为没有才挨打的,5890,2020-05-09 16:06
https://weibo.cn//meishangxue,梅上雪,女,北京,3451,577,358,回复@观海亭007:,0,2020-09-06 09:23
https://weibo.cn//u/1268675314,观海亭007,男,天津,13,236,62,回复@HM夏百荷:活捉一个网络喷子,0,2020-09-05 08:25
https://weibo.cn//u/1268675314,观海亭007,男,天津,13,236,62,回复@梅上雪:你对军事斗争一无所知,0,2020-09-05 08:24
https://weibo.cn//u/2943542570,元峰泽愚,男,湖北,1561,2774,469,早晚中国会收拾美国侵略者。,0,2020-08-13 02:02
https://weibo.cn//u/2141749930,小旭12290,女,其他,382,307,32,中国不会成为伊拉克！,0,2020-07-15 06:54
https://weibo.cn//327343444,水性杨欢,男,江苏,12679,4779,3028,推是什么？,0,2020-07-14 02:57
https://weibo.cn//u/5844128724,清酒如歌I,女,山东,41,266,22,回复@754875567gj:你厉害你最棒，舔到一无所有，你咋不去抱你日本爸爸的大腿呢,0,2020-07-02 14:10
https://weibo.cn//u/7396390651,愿一切安好2021,男,海外,80,995,926,回复@暴走的杨永信:五常都有的,0,2020-06-25 09:36
https://weibo.cn//u/5940924375,很无趣的油腻大叔,男,河南,749,114,963,回复@梓其鱼儿:对，怕，你就输了，而且是一辈子,0,2020-06-12 22:22
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6369963350,江江同学的同学,女,湖北,35,182,99,湖北高三5.6开学，这个学生5.4已经被检测出来，没去学校，你们担心其他学生个什么劲啊？开学复工之前都要做检测的，不是开学复工之后才做的，新闻看清楚好吗？,29518,2020-05-09 09:07
https://weibo.cn//u/6029119310,诺坎普会有奇迹,男,北京,78,276,439,就怕这种,5856,2020-05-09 09:03
https://weibo.cn//u/6174896034,Angelia倾城暖洋,女,湖北,19153,452,11489,所以现在开学真的还是挺危险的,3315,2020-05-09 09:03
https://weibo.cn//u/5812250388,该名称由于太个性无法显示了,男,河南,447,342,1139,回复@哈咯沃特:是感染者为什么不算确诊？,0,2020-05-15 17:15
https://weibo.cn//u/3948462404,甜甜的橘子1001,女,湖南,296,160,2755,回复@诺坎普会有奇迹:我说是真的蛮怕的，有个女杠精就说那就别出门了？什么逻辑思维？,0,2020-05-15 10:53
https://weibo.cn//u/1552782350,青蓝蓝蓝蓝蓝,女,湖北,59,3,12,回复@hsudhq:那就别带湖北，就只说你们仙桃好了，自己说的话也能不承认，绿茶🍵式反驳,0,2020-05-14 16:48
https://weibo.cn//u/3096837273,锦绣秀無雙,男,其他,0,12,21,湖北和东北。东北某些能不能不要开学了？？每天有新增，现在要全面复学，是想要了孩子们的命吗？,0,2020-05-14 09:20
https://weibo.cn//u/5681058671,是汶不是文skr-,男,四川,230,93,938,回复@Faithfulllove:常交流呀,0,2020-05-13 23:24
https://weibo.cn//u/3114992447,肖女士家的王先生,男,湖北,69,351,167,回复@权志龙的公举露:近期鄂城区和华容区各有一例学生得了新冠,0,2020-05-13 23:22
https://weibo.cn//u/7004371953,Faithfulllove,男,湖南,3,87,8,回复@Wenjie-Han:哈哈我要不是今天看一眼都不知道你艾特了哟,0,2020-05-13 23:06
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3242173881,居居的大跟班,男,江苏,32,27,96,能不能把第一例感染者照片发出来让全国人民瞻仰瞻仰，b嘴咋就那么馋。,8721,2020-01-26 23:17
https://weibo.cn//u/5991556185,喝水阿姨,女,广东,288,232,20125,这不是我想要的五百w，我要的是rmb。 举报 赞[5026] 回复 2020-01-26 23:17:20 来自网页,5026,2020-01-26 23:17
https://weibo.cn//u/7244594656,甜甜的媛小火,女,江苏,779,112,17,看到说舆情控制我就想笑，呵！如果一开始像河南那样处理，不用完全能学一半，也不至于这样。都在怕恐慌，都在怕舆情，可是河南宣传的那么到位，他们现在反而是全国心理最踏实的人。到处广播，到处挖断路，他们也没慌，反而井然有序。,3834,2020-01-26 23:21
https://weibo.cn//u/7150326093,你拿什么跟我比20903,男,其他,0,7,1,想知道你们为什么封城之前提前通知呢？？？封城信息发出来到封城中间间隔了这么长时间，从武汉出来的那些人你们怎么说？？？,0,2020-01-28 10:13
https://weibo.cn//649949196,佳瑞瑞啊,女,湖北,28,1294,105,上个新闻口罩都戴错  跟疯了一样扫荡武汉 一会是流浪汉 拾荒者 一会是各类家养猫狗 野生市场在那多少年了 就看不着闻不到,0,2020-01-28 09:52
https://weibo.cn//u/5243606871,小熊的超级奥利奥,男,广西,2,165,49,我不走程序了 直接开喷了,0,2020-01-28 09:46
https://weibo.cn//u/5243606871,小熊的超级奥利奥,男,广西,2,165,49,回复@彡花开那年彡:得嘞,2,2020-01-28 09:45
https://weibo.cn//u/5699585635,晨风遇夏,女,重庆,11,8,46,回复@牛奶巧克力味柚子茶:11月都开始的，为什么要等到不可控才封城？武汉领导有病,0,2020-01-28 09:44
https://weibo.cn//u/5888976626,捭阖32569,男,其他,478,753,248,回复@Keitaholic:骂你们都是轻的,0,2020-01-28 09:38
https://weibo.cn//u/7235537726,妈了个吧卡,男,其他,0,175,1,其实这种病毒2019就有了，现在只是爆发而已,0,2020-01-28 09:36
https://weibo.cn//u/3267401214,调皮没有好下场,女,其他,2328,80,186,回复@都督大人我是你的乔妹啊:我觉得这也是常识啊,0,2020-01-28 09:36
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//josblue,歌帝梵桶装,女,江苏,421,757,5994,我疫情期间看完了160集的网剧...,20179,2020-05-07 13:27
https://weibo.cn//u/3366711520,医美小卖部-,女,广东,1109,312,5600,看着在床上打王者的弟弟，马上就是一顿毒打,8440,2020-05-07 13:26
https://weibo.cn//u/5691384870,小咸去小米发布会现场没票,男,湖北,6853,1446,1580,那些挂着后台上网课的同学们陷入了沉思，包括我,6710,2020-05-07 13:26
https://weibo.cn//u/7389659015,吉祥如意1a1,男,其他,4885,170,4,转发微博,0,2020-10-07 06:17
https://weibo.cn//u/6790792507,夜不闭户77253,女,广东,722,142,34,我要以这则新闻为材料写作文,0,2020-09-19 22:13
https://weibo.cn//u/5712177827,星语心愿87983,男,其他,21,58,2,回复@每天爱咋咋地:应该是书读的多，气质好，心态好，外显出来的吧,0,2020-08-15 09:31
https://weibo.cn//u/7389659015,吉祥如意1a1,男,其他,4885,170,4,转发微博,0,2020-06-28 10:34
https://weibo.cn//u/2085798685,diekiss77,女,广东,852,138,235,阿姨眼睛好，羡慕,0,2020-06-01 19:42
https://weibo.cn//u/2957249947,东方dreamier,女,河北,511,116,98,回复@歌帝梵桶装:我看完了十三部剧。。外加精灵宝可梦第一季和第二季,0,2020-05-27 23:09
https://weibo.cn//12183407,色女狼,女,其他,74163,436,48813,等大家有点儿年纪就会醒悟了，人生好似梦一场，年轻时大部分人都有混吃等死，玩乐无节制的情况，所以那些少数人早早明白的，人过中年都还可以，不过什么时候觉悟都不迟，这一生你所做的努力都是来世的资粮，,0,2020-05-19 20:10
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5892690223,hi_Darin,男,广东,1000,73,17400,要有自己的立场和底气,778,2020-05-07 00:04
https://weibo.cn//u/5849479154,piggy喜欢喝奶茶,女,其他,243,195,780,“中国人民绝不接受丧权辱国！”🇨🇳,788,2020-05-07 00:04
https://weibo.cn//u/2442489493,旧城咸阳,男,陕西,19910,1746,362221,绝不答应！,624,2020-05-07 00:05
https://weibo.cn//u/3694734862,砥砺前行1309,男,四川,1029,203,187,50,0,2020-10-02 20:42
https://weibo.cn//u/6142549044,__有一个绿婊小女友,男,江苏,154,215,93,33,0,2020-07-06 05:28
https://weibo.cn//u/1015706000,用户e01cqdhitp,男,其他,350,412,50,丧权辱国，坚决不答应。,0,2020-06-18 19:58
https://weibo.cn//u/3287945043,我不想说_86246,男,辽宁,41055,1686,2275,坚决不答应！,0,2020-06-06 22:07
https://weibo.cn//u/1760608973,十里清风都是,女,四川,1322,272,483,[加油][加油][加油],0,2020-05-11 07:36
https://weibo.cn//u/6666002655,小牛仔6688,女,北京,984,490,195,中国硬气！！！,0,2020-05-11 05:19
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5951616495,之謙与貓,女,海外,4946,927,1969,和薛之谦一起向医护人员致敬,21194,2020-05-05 22:11
https://weibo.cn//u/5895204753,随便改一个-,女,广东,9141,187,294,和薛之谦一起致敬白衣天使,17333,2020-05-05 22:11
https://weibo.cn//u/6226770017,·__残梦,男,新疆,2419,728,107217,和薛之谦一起向医护人员致敬,15636,2020-05-05 22:12
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,     举报             赞[0]         回复             01月06日 19:05 来自网页,0,2021-01-06 19:05
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,😄,0,2020-12-26 22:34
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,李汶翰,0,2020-12-22 20:52
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,     举报             赞[0]         回复             2020-12-13 16:44:18 来自网页,0,2020-12-13 16:44
https://weibo.cn//u/7200947572,皮卡薛耶,男,上海,2537,24,871,薛之谦,0,2020-12-12 19:26
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,     举报             赞[0]         回复             2020-12-07 19:06:22 来自网页,0,2020-12-07 19:06
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,     举报             赞[0]         回复             2020-11-25 18:03:38 来自网页,0,2020-11-25 18:03
https://weibo.cn//u/6879611887,列车长是美女,女,海外,5427,461,1186,薛之谦,0,2020-11-24 17:42
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,     举报             赞[0]         回复             2020-11-23 18:54:21 来自网页,0,2020-11-23 18:54
https://weibo.cn//u/2280687025,旺旺仙贝LWH0722,女,上海,11618,677,111331,     举报             赞[0]         回复             2020-11-15 19:24:33 来自网页,0,2020-11-15 19:24
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//1108LXY,伊丽莎白·二狗,男,其他,191,691,7444,所以，新冠病毒发源于哪里，大声告诉我,70631,2020-05-05 20:40
https://weibo.cn//u/6636351939,未来可琪c,女,其他,445,34,475,真相越来越近，湖北真是太委屈了😞,43976,2020-05-05 20:41
https://weibo.cn//u/5895876433,原来是名名噢,女,广东,11630,3107,219694,呵呵 实话终于说出来了,27525,2020-05-05 20:40
https://weibo.cn//u/5887311963,喔喔L咖,男,内蒙古,27,83,137,回复@未开发的:我是是你爹,0,2020-05-06 22:12
https://weibo.cn//u/2405926544,绣花飞虎,男,上海,183,232,39,回复@skhimont_:怀疑军运会美军带过来的，调查难度没有你想象的大，因为人群比较明确。,0,2020-05-06 22:11
https://weibo.cn//u/6576520415,二次元的辰翕,女,四川,120,337,13,快接住他递来的刀,0,2020-05-06 22:07
https://weibo.cn//u/2405926544,绣花飞虎,男,上海,183,232,39,回复@skhimont_:你别在这扯淡了。按你这样说所有的调查都可能无功而返，不调查目前来看其实是对中国最有利的情况，坐实了，就不好浑水摸鱼了。,0,2020-05-06 22:07
https://weibo.cn//u/2405926544,绣花飞虎,男,上海,183,232,39,回复@skhimont_:又在胡扯，你这个举例不是很扯淡吗？B是不是新冠患者去医院一看便知。 既然认为回溯调查没有用，又为何欢呼于国外对早期病例的调查？！还仅凭这键盘侠就笃定国外是源头,0,2020-05-06 22:03
https://weibo.cn//u/6013901128,skhimont_,女,其他,0,16,9,回复@绣花飞虎:这还是不考虑潜伏期和无症状感染者的情况,0,2020-05-06 22:01
https://weibo.cn//u/2834759435,卡波玉沙路,女,安徽,91,230,106,@纠结的小陌陌,0,2020-05-06 22:00
https://weibo.cn//u/6013901128,skhimont_,女,其他,0,16,9,回复@绣花飞虎:那比如说早期患者A曾与外国公民B有过接触，然后B有类似感冒的症状，这根本不能证明A是由B感染的，这比国外新闻还要捕风捉影。没有国家能把所有早期患者的感染链查的一清二楚，因为你无法仅仅根据有接触就认为被传染,0,2020-05-06 21:59
https://weibo.cn//u/2405926544,绣花飞虎,男,上海,183,232,39,回复@skhimont_:按照公布的爆发时间线、传播路径、流行病学调查、旁证等等，还是wh源头的概率最大。,0,2020-05-06 21:56
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5668171524,Bonnie_爱吃肉的白羊ovo,女,北京,2208,378,217,默默放下被我在啃指甲的手,8696,2020-05-05 12:36
https://weibo.cn//u/1843418651,长歌行就是行,女,北京,2721,213,478,剪指甲吧……尤其是小手指，你就那么长是干什么用的？,2695,2020-05-05 12:17
https://weibo.cn//antai821,高安泰,男,河北,501,737,112982,把手剁了不就没有细菌了,1838,2020-05-05 08:15
https://weibo.cn//u/6474412517,我有一个心誓,男,湖南,116,159,95,@你是居居吗-还是居居呢-是居居吧,0,2020-10-28 14:12
https://weibo.cn//u/5784514932,乐乐的大魔驼,男,陕西,322,206,317,回复@2022之夏快点来:嗯呢，学到了,0,2020-08-14 14:45
https://weibo.cn//u/2868238167,with驼驼,女,陕西,3585,838,50,@乐乐的大魔驼,0,2020-08-14 14:32
https://weibo.cn//bingolc,LC_ccccc,女,广西,1121,207,411, ,0,2020-07-19 08:57
https://weibo.cn//u/6050467400,看清楚我是白夫人,女,其他,34,23,63, 好好洗手,0,2020-07-09 14:24
https://weibo.cn//u/6050467400,看清楚我是白夫人,女,其他,34,23,63,@不及格之神,0,2020-07-09 14:24
https://weibo.cn//u/5712624134,LingGG舒涵,女,其他,301,500,112,@我的胖胖手,0,2020-06-06 23:06
https://weibo.cn//u/7430645668,周深的打底衫777,女,上海,164,187,189, 宝贝听到没,1,2020-06-06 17:39
https://weibo.cn//u/7007653446,今天的我长个了吗,女,吉林,1658,483,45,回复@布噜布噜噜噜噜噜噜:@卡布叻_周深 听到没,0,2020-06-06 14:17
https://weibo.cn//u/5242736198,疯狂爬墙的反面,女,其他,1103,262,153,转发微博,0,2020-05-21 00:38
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/1820913852,91-老赖,男,上海,410,82,1089,信息时代十几岁的小学生就比以前三四十岁的人懂得多，只要价值观别被西方民主邪教带偏，都会比老一辈有出息！,14278,2020-05-04 19:55
https://weibo.cn//u/2288359950,想破脑袋要发财,男,其他,139,58,323,我觉得现在娱乐圈圈的恶臭不要带偏年轻一代的价值观。,11834,2020-05-04 20:02
https://weibo.cn//u/3366711520,医美小卖部-,女,广东,1109,312,5600,少年强则中国强,7580,2020-05-04 19:55
https://weibo.cn//u/1801572394,网友阿赵,女,浙江,135,202,197,回复@南行秋刀鱼:谁告诉你一人一票选总统了,0,2020-06-11 14:08
https://weibo.cn//u/6415734593,酷盖真是年少有为的男孩,女,其他,1283,160,11,回复@想破脑袋要发财:是不是因果搞反了啊...谁是在追星中建立三观的啊，是你的三观决定你的追星行为吧。,0,2020-06-11 11:27
https://weibo.cn//u/1818699213,南行秋刀鱼,男,广东,1366,449,227,回复@网友阿赵:一人一票选总统不等于民主了？,0,2020-06-11 00:27
https://weibo.cn//u/6399646235,是小胡吖,女,河北,252,255,80,看着就想哭,0,2020-05-23 16:44
https://weibo.cn//u/5715373360,静守星,女,湖南,764,5090,471,回复@想破脑袋要发财:对，追星只是休闲调剂一下，不可占据主要时间。,0,2020-05-21 06:49
