评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//yulvgaofeng,峰寒葉落,男,其他,1851,122,209,他强由他强，清风拂山岗。他横任他横，明月照大江。他自强来他自横，我自一口真气足。,0,2020-05-16 20:51
https://weibo.cn//u/7307854955,_印第安的老斑鸠_,男,浙江,1039,1044,31,回复@Milk-Champagne:哈哈哈这个我也艾特你了,0,2020-05-16 00:22
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5088825516,jxjy渐行渐远hyy,男,其他,40,155,71,看成了吴尊,63182,2020-05-12 12:29
https://weibo.cn//u/3005033061,唠叨的梦梦君,女,浙江,1605,370,1105,一看 吴尊？二看吴尊朋友？三看吴尊友……再看配图,50689,2020-05-12 12:29
https://weibo.cn//u/6315797333,冰山玫瑰呀,女,河南,3561,82,3408,我看成了吴尊,17302,2020-05-12 12:29
https://weibo.cn//u/6475232359,M_词,女,其他,2245,70,3,回复@jxjy渐行渐远hyy:我以为是吴尊的朋友......,0,2020-05-12 20:42
https://weibo.cn//u/5788619144,念奶,女,其他,236,454,33,我理解成了吴尊的朋友,0,2020-05-12 20:42
https://weibo.cn//u/5347822067,浩毅軒成,男,山东,14,67,1295,看成了吴尊女友表示国内疫情不会再现小高峰， 点开来看是吴尊友。,0,2020-05-12 20:41
https://weibo.cn//u/3203010027,生生世世帝九天长,男,其他,881,351,83,什么鬼，不是吴尊友好表示吗,0,2020-05-12 20:41
https://weibo.cn//u/3364962010,天天向上的鸭子姐姐,女,福建,469,266,199,回复@春日部美少女罗文姬-:同样的心理活动,0,2020-05-12 20:40
https://weibo.cn//u/6362162305,志鹏whipeng999,男,辽宁,4285,4328,1574,     举报             赞[0]         回复             2020-05-12 20:40:21 来自网页,0,2020-05-12 20:40
https://weibo.cn//820603036,drink浓郁拿铁脱脂奶,女,上海,12656,440,909,看成了吴尊 还在想吴尊干嘛说这个,0,2020-05-12 20:40
https://weibo.cn//u/2475546475,蜜蜂家隔壁那个饭桶,女,湖南,682,67,138,以为是吴尊的朋友,0,2020-05-12 20:40
https://weibo.cn//u/5870113017,梁小小拐,女,广东,254,183,71,哈哈哈我以为是吴尊才进来的 想吴尊什么时候变得那么权威了哈哈哈,0,2020-05-12 20:40
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3531189190,傻必,男,其他,757,122,1370477,我怀疑特朗普这小子是不是有解药,20356,2020-05-09 06:54
https://weibo.cn//u/7088263321,全是甜份,男,其他,109,123,47482,特朗普和彭斯的抵抗力，真的不服不行。,13912,2020-05-09 06:53
https://weibo.cn//u/5679508036,iBingo,男,山东,20911,1807,590540,他俩咋还不确诊，好急人啊。,9163,2020-05-09 06:54
https://weibo.cn//u/3819152473,小管超级困,男,湖北,14,71,39,我也不知道该说点什么就给你点个赞吧。,0,2020-06-12 10:49
https://weibo.cn//bxiaohan,_-三颗猫饼干-_,女,湖南,1859,348,336,回复@喜欢浪的菌圆溜:自己微博搜,0,2020-05-29 11:56
https://weibo.cn//u/1921389501,TimeFlows_08,男,其他,229,368,143,回复@细节怪物_Chiara:真猛！,0,2020-05-25 09:52
https://weibo.cn//u/2433805073,喜欢浪的菌圆溜,男,海外,126,212,100,回复@_-三颗猫饼干-_:给我链接看看,0,2020-05-18 22:55
https://weibo.cn//bxiaohan,_-三颗猫饼干-_,女,湖南,1859,348,336,回复@喜欢浪的菌圆溜:不是网上曝出白宫工作人员的聊天录音嘛,0,2020-05-18 19:02
https://weibo.cn//u/7413255960,取昵禾尔是个技术活,男,江西,1637,1,4,【,0,2020-05-13 16:37
https://weibo.cn//u/7413255960,取昵禾尔是个技术活,男,江西,1637,1,4,【,0,2020-05-13 16:37
https://weibo.cn//u/7029112750,SupremeSquirrel,男,北京,529,25,28,你们：活该,0,2020-05-12 21:07
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//zjxnfansQXA,铈酸铋鉼鑅,女,其他,38029,970,900,7月?狠。,51579,2020-05-08 18:54
https://weibo.cn//u/3211872610,Tithounus,男,福建,358,16,576,本来以为10月不能再早了，现在出来7月，实在不停挑战不可能,22950,2020-05-08 18:57
https://weibo.cn//u/7274235481,最爱吃小包,女,其他,205,172,1,回复@OWenPing-:有很少慢慢的传了，美国感染上了先把病毒放入市场慢慢的传染上了,0,2021-01-20 19:22
https://weibo.cn//u/5993332589,摄影师鱼仔,男,湖北,6,20,96,回复@喵爸Verywise:中国当时也甩锅给你蝙蝠🦇,0,2020-05-10 13:27
https://weibo.cn//u/5775754728,纳西西绪,女,广西,150,147,4,转发微博,0,2020-05-10 12:46
https://weibo.cn//u/3266701794,thomesli小麦,男,其他,4432,1029,537,这就是自由的空气吗,0,2020-05-10 12:46
https://weibo.cn//u/6996663392,是啵家的阿怂,女,其他,84,142,2,回复@辰时七点七分:？,0,2020-05-10 12:16
https://weibo.cn//u/2377196011,高瘦的西瓜先森,男,其他,78,129,100,回复@ASA13464:中华民国是白化病国家吗？,0,2020-05-10 12:04
https://weibo.cn//u/2584525692,东宫南道,男,上海,3661,387,435,美国政府现在就像当年栽赃伊拉克有大规模杀伤性武器一样栽赃中国武汉！,1,2020-05-10 12:01
https://weibo.cn//u/6960851099,旧故866,男,其他,0,191,8,回复@大江大海1997:我天没脑子的杠精没啥好说,0,2020-05-10 12:00
https://weibo.cn//u/6036529357,永日弟弟的bombom静,女,湖北,215,662,207,回复@chisei源:川普看到这个消息会说：那个夏威夷人接触过中国人,0,2020-05-10 11:52
https://weibo.cn//u/2745142873,谁说学不了微风-,女,其他,12697,2458,1334,回复@给自己的歌LL:@最撩人的思念-,0,2020-05-10 11:51
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//panjinlian,康熙,男,北京,406,98,122640,希望看电影的情侣隔排而坐,5015,2020-05-08 18:39
https://weibo.cn//u/1727656524,2021戒酒了,女,海外,38256,1153,890,期待电影院，谢谢国务院,1853,2020-05-08 18:39
https://weibo.cn//u/3240588204,恋上白色木偶,男,北京,15,236,121,回复@今天也不是小丧气呢:不一定,0,2020-12-03 06:41
https://weibo.cn//u/3916305268,大美人儿阿,女,其他,26,65,80,回复@你脸红什么啊aaaaa:Ok,0,2020-08-05 12:00
https://weibo.cn//u/6197008775,銩銩銩铥,女,安徽,8,66,27,啥时候开电影院啊 现在都七月份了,0,2020-07-11 14:11
https://weibo.cn//u/5372939437,方差小晞,女,上海,721,527,653,回复@·PeekABoooo·:哈哈哈哈拜拜吧,0,2020-07-09 13:33
https://weibo.cn//u/5264530549,·PeekABoooo·,女,山东,78,251,765, 是真的是真的,0,2020-07-09 12:00
https://weibo.cn//u/6451014860,不知名的5366,男,其他,1819,475,72,回复@rule7030:搞快点,0,2020-07-05 20:37
https://weibo.cn//u/6430126461,rule7030,女,海外,876,81,16,回复@不知名的小号5366:快点快点快点立刻马上等不了了,0,2020-07-05 20:34
https://weibo.cn//u/5277389371,那是九月初九,女,其他,24,64,67,唉 七月份了电影院还没有消息 看到五月份这个公告太难受了,0,2020-07-05 12:44
https://weibo.cn//u/5894561064,Coolcity安泽熙,男,新疆,11,453,1255,已经七月了都啥时候开,0,2020-07-04 04:05
https://weibo.cn//u/3721605811,有空做你女朋友,女,海外,1093,205,323,你倒是开啊,0,2020-07-03 18:07
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6927998961,输满牛奶,女,福建,86,24,6416,不如就幼儿园不开学好了……,3092,2020-05-08 16:10
https://weibo.cn//u/5052200391,Chan-东阳,男,陕西,511,285,1379,还是戴上吧，安全第一,2800,2020-05-08 16:10
https://weibo.cn//u/2964217351,唯Love晨熙,女,江西,6564,133,1634,不戴口罩总觉得少了点什么似的,2053,2020-05-08 16:10
https://weibo.cn//u/7118021192,喜欢猫的仓鼠,女,澳门,126,56,25,回复@喜欢猫的仓鼠:我的家乡，北京又开始确诊好多了，有这个可能新冠第二波回来袭。我是五月中旬开的学，虽然也感受到了口罩的闷，但是觉得目前还是有必要的，请键盘侠轻点骂，不要人身攻击。,1,2020-06-22 14:18
https://weibo.cn//u/5942336598,隐刺16,男,天津,25,388,89,天太热了，小孩也受不了,0,2020-06-06 21:16
https://weibo.cn//u/6213929317,Hennn_,男,其他,93,196,136,说🐍呢？大学升还在学校关着呢,0,2020-05-31 17:57
https://weibo.cn//u/7372363511,182A15525983331789,男,其他,2,32,8,回复@qishi黒狗 的表态:谢谢你支持我的'观点。,0,2020-05-29 10:02
https://weibo.cn//u/1815851410,幸福决堤,女,广东,1518,557,181, 为什么广州的学校至今还在要求校园内全程戴口罩？,0,2020-05-23 13:35
https://weibo.cn//u/7185974352,扎橙,男,其他,46,77,1,回复@柠檬鱼_INFINITI:我就是乐意,0,2020-05-20 06:21
https://weibo.cn//u/5889957770,柠檬鱼_咕噜咕噜,女,吉林,23,213,56,回复@扎橙:我带不带用得着你乐不乐意吗？  你以为你是谁呀,0,2020-05-19 22:29
https://weibo.cn//u/7185974352,扎橙,男,其他,46,77,1,回复@柠檬鱼_INFINITI:嗯我也乐意你带,0,2020-05-19 22:27
https://weibo.cn//u/5361471340,七酱爱喝酒,男,北京,4,223,1,回复@美克家园:都有风险，社会不运转了。根本就是风险很低了，低到戴口罩就可以了，或许都不需要了,0,2020-05-19 11:59
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7324402354,仙洋亲爹,男,其他,3651,201,167,这疫情是真他妈烦人啊！啥时候是个头啊,2283,2020-05-08 00:01
https://weibo.cn//u/3008986432,___拖延症重症患者,女,海外,262,430,1661,为什么总是出现湖北返外省然后在外省确诊的病例，湖北省这么久却没有当地的新增病例呢,1703,2020-05-08 00:04
https://weibo.cn//u/2879120813,鲤鲤响,女,黑龙江,549,746,309,所以山西的大学们开学可不可以缓一缓!一定有很多接触病例还没有确诊，确诊需要时间，确诊之后在有密切接触确诊的人也需要时间，这段时间又赶上大学生开学,1441,2020-05-08 00:07
https://weibo.cn//u/3095315925,丝丝小短腿儿,女,山西,99,197,251,回复@MyosotisKe:这个瓜不新鲜了，下一个,0,2020-08-13 18:34
https://weibo.cn//u/3502138027,MyosotisKe,女,其他,444,591,118,回复@丝丝小短腿儿:我每天刷微博，尽吃瓜了，就没看到你艾特我,0,2020-08-13 18:27
https://weibo.cn//u/5235289033,倒霉孩子吧,女,山西,157,424,443,回复@鲤鲤响:我们已经开学了，头真铁,0,2020-05-23 12:48
https://weibo.cn//u/3016805661,我是笑喜,女,河北,809,111,228,回复@小吉兔兔DAYTOY:学妹放宽心，老学姐刚刚回家，学校的措施还可以，真开学了就不会这么满心抗拒了，真的，当初我在家都要哭了，觉得自己好可怜，跟要英勇就义一样，到了学校：有点快乐。现在答辩完回家没几天，甚至还有点想回去,0,2020-05-16 00:51
https://weibo.cn//u/3016805661,我是笑喜,女,河北,809,111,228,回复@鲤鲤响:山西毕业生返校答辩结束已回家，学校给内蒙广东湖北黑龙江等省外的毕业生做了核酸检测。返校前真的全家怕的不行，我爸都要暴跳如雷了，但是返校后，发现……比自己想象的要好很多，也是没有独卫大澡堂那种宿舍，但就是……快乐……（真香），学校的措施搞得还是蛮安全的其实，当然自己还是要注意防护,1,2020-05-16 00:48
https://weibo.cn//u/6573994896,平城的李云龙,女,北京,1,61,2,回复@记录美好生活的百事可樂:不杠，就是想知道现在找到了吗？,0,2020-05-15 17:00
https://weibo.cn//u/6219578473,兴悦梅,女,黑龙江,238,217,86,回复@周哈哈真优秀吖:估计不打算找了吧,0,2020-05-14 14:02
https://weibo.cn//u/5212642431,又是为别人爱情流泪的一天,女,山西,69,366,130,回复@丢掉草莓的草莓蛋糕:您不怕死您🐛吧！,0,2020-05-14 08:19
https://weibo.cn//u/5465032864,周哈哈真优秀吖,女,山西,22,305,91,我想问下 这五人找着没,1,2020-05-14 01:14
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5972870062,一把SKS狙击枪,男,山东,2919,872,18923,特朗普这老小子是不是有解药啊,18356,2020-05-07 23:19
https://weibo.cn//u/3094433924,每日甜份,女,四川,5329,232,2123102,他的周围已充满病毒 他竟然还安然无恙 ,13139,2020-05-07 23:19
https://weibo.cn//u/5256912041,南岛将晨,男,重庆,665,208,72,来了，特朗普也中了。,0,2020-10-04 20:46
https://weibo.cn//u/7080121015,Time-28,男,陕西,118,81,28,多行不义必自毙,0,2020-10-02 16:03
https://weibo.cn//u/7107003053,学习中的包包,女,其他,738,64,12,回复@每日甜份:迟来了五个月。,0,2020-10-02 13:28
https://weibo.cn//u/1913379111,大龙村的小龙人,男,山东,1495,206,1171,回复@腹肌梗塞:下地狱,0,2020-05-15 05:02
https://weibo.cn//u/1773748005,SunnieSunnnn,女,海外,2306,788,1538,回复@MandarinQG:哈哈哈哈哈哈哈哈 专门倒回去看了一下,0,2020-05-15 01:14
https://weibo.cn//u/5669240612,常sir80,男,其他,1,28,111,回复@每日甜份:吓得老特连干了三瓶消毒液,0,2020-05-12 16:40
https://weibo.cn//u/5658460958,渡边桃一,女,江西,31,221,48,回复@三三LZYYZ:我要被笑死了,0,2020-05-12 13:30
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5148893138,彳亍能行,女,江西,221,59,23,我有点不明白，一月底就武汉爆发了，人回家避风险是正常操作吧？为什么评论里那么多在嘲讽？还是我的认知有问题,21834,2020-05-07 16:00
https://weibo.cn//u/2944260917,我都已经不再是那个我了,男,北京,46,906,326,发生危险时，所有人都是第一时间会想回家的，人家又是发达国家，回去很正常！只不过是他们政府这次的操作令他失望而已，很正常啊,9254,2020-05-07 16:39
https://weibo.cn//u/5702227633,傻不拉几郎,女,其他,17,53,30,回复@ANNXHU-:你是不是有病，,0,2020-06-06 18:30
https://weibo.cn//jubertlawney,我是塔头_瞳纹刺青,男,其他,3518,1003,717,给了多少采访费,0,2020-06-05 14:58
https://weibo.cn//u/5589867676,你这银怎么肥事,男,重庆,556,335,153,回复@高安泰:这多人舔洋鬼子？,0,2020-05-27 21:45
https://weibo.cn//u/7365535116,程佳乐202001,男,北京,133,233,1014,回复@你今天真好看wow:一个个都没素质，这就是欧美人眼中的我们,0,2020-05-25 19:37
https://weibo.cn//u/7365535116,程佳乐202001,男,北京,133,233,1014,回复@高安泰:你特么就该死,0,2020-05-25 19:36
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6118855879,呆桃赏味期-,女,山东,19427,1000,1398,并不想开学,9255,2020-05-07 10:31
https://weibo.cn//yoonam94,endlessstori,女,北京,677,301,7288,虽然但是 我还是不想开学,6344,2020-05-07 10:31
https://weibo.cn//u/5831393032,灵感集市-,男,其他,3671,398,1979,但是我并不想回去…救命,4585,2020-05-07 10:30
https://weibo.cn//u/7198939510,Su跨越北海的南风,男,山东,180,51,4,不明白跑操的目的是什么，说锻炼身体谁管那个，能不能换位思考。。,0,2020-10-20 10:08
https://weibo.cn//u/2638144895,9cce,女,北京,16,403,12,开学一个月再来骂骂,0,2020-06-28 09:39
https://weibo.cn//u/6515565032,蒸八宝猪,男,其他,46,63,33,回复@氤鸽:山东科技大学,0,2020-06-08 11:58
https://weibo.cn//u/5851151521,savages1,女,山东,1,34,4,全学校只有一两个班级强制性开学，而且只是一周两周就回家，请问这是审核批准的吗，还是说是学校在玩火？,0,2020-05-29 16:36
https://weibo.cn//u/7349948724,bohelv可爱,男,其他,2049,483,11,呵，强制开学🙃某高校是穷疯了吗？,0,2020-05-24 14:06
https://weibo.cn//u/5955075686,甜味少年lin,女,山东,34,104,113,我们学校到现在也没下通知,0,2020-05-23 09:42
https://weibo.cn//u/7357822965,脾气不好少叭叭,男,其他,13,4,4,强制返校后果自负，辅导员不回应不下发通知全权交给班委负责！一级级上传却迟迟没有明确规划，只有模糊的概念，开学方案迟迟没有公布全是口头表述。在结课之后仍要返校的必要在哪里，许多省外同学自费进行核酸检测，对住宿条件为止规划不明，请山东高校正面回应，不要打太极。,0,2020-05-22 14:54
https://weibo.cn//u/6362491976,彩六白给玩家,男,山东,0,8,1,山东学子：我们想自愿返校！ 山东高校：对！“自愿返校！！！！！” 某kj学院cm系：对！全部自愿返校！！！！！！！！,0,2020-05-22 14:44
https://weibo.cn//u/7444077573,笘清202004,女,北京,0,11,1,回复@我只想当个林真心:就很真实,0,2020-05-22 14:34
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3005478065,玫瑰抱月,女,其他,1100,75,130,红十字会工作人员带N95 一线医护人员带普通口罩,20427,2020-01-31 21:46
https://weibo.cn//u/6935378984,陆龙川,男,重庆,205,78,2956,红十字会不查，全国网友不睡觉,16270,2020-01-31 21:46
https://weibo.cn//qiyuemiao,说给电竞老实人们,男,内蒙古,374,324,10156,前阵子就说了，希望让政府直接开一个直播间通道，捐赠直达，你看看捐红十字会就这❓赶紧公布看看钱去哪了！,9989,2020-01-31 21:46
https://weibo.cn//u/3616562947,zhaoxue亭,女,四川,237,450,115,回复@橘白超甜:通过政府不知道要等多久，又没找他要，而且，正是因为政府将那个医生打压了，所以才能让这个病毒蔓延的这么快，要是按当初那个医生发现的时间来公之于众，也不至于现在这么恐慌，病人到处都是，至少会比现在好很多，我看着肺炎从好久之前就在说了，但是他们都说不会传染，结果。。。。,0,2020-03-14 18:57
https://weibo.cn//sophy1115,戴钻石耳环的门外汉想买根雪糕,女,上海,5873,518,277,好多小周的托。,0,2020-02-14 10:03
https://weibo.cn//u/2116187237,熊猫的舌tou,男,河北,843,25,78,回复@想养一只小仙猫:那么问题来了，物资到了红会，红会直接给派发下去，由于物资质量不合格导致的严重后果谁来承担？,0,2020-02-08 10:00
https://weibo.cn//u/3213413592,净拉大实话,男,山东,2957,232,373,回复@cd去路歸途wnk:应该是书记,0,2020-02-03 16:56
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6935378984,陆龙川,男,重庆,205,78,2956,红十字会不查，以后哪里还敢捐款,35599,2020-01-31 21:30
https://weibo.cn//u/3847103633,鹿晗关晓彤多久能分手,女,四川,1263,270,50368,2020魔幻现实主义：物资到底去哪儿了,28228,2020-01-31 21:30
https://weibo.cn//u/2863409734,迪迪迪迪鸭,女,其他,1594,415,186,结果不给人发口罩,19227,2020-01-31 21:30
https://weibo.cn//u/6174318373,兴荣郡小宋,女,其他,25,94,4,丧尽天良！丧尽天良！丧尽天良！,1,2020-06-20 02:52
https://weibo.cn//u/5616824939,苏沐儿6688,女,其他,67,357,51,回复@花开花落sping:洗完地还要说别个是二级管？？？？,0,2020-04-21 00:24
https://weibo.cn//u/6106230467,虽情深似海,男,江西,4,57,18,回复@明60925:我的意思是 可能上面还有人,0,2020-03-10 21:16
https://weibo.cn//u/3946340059,你是夏天summer,女,甘肃,533,959,151,回复@诸葛罡铁:8,0,2020-03-04 17:38
https://weibo.cn//u/7385666895,林豆豆555,男,黑龙江,245,154,12,回复@Quasar00:@霜溪冷晓山青：对8起这个严肃的话题我愣是被你最后一句整笑了,0,2020-03-04 11:57
https://weibo.cn//u/6086321365,再看戳瞎你哦C,女,重庆,45,64,57,回复@诸葛罡铁:大家去微信国务院公众号举报吧！总理会看见的！如果还是没用，那就真的没法了。坏透了,0,2020-03-03 22:00
https://weibo.cn//u/6086321365,再看戳瞎你哦C,女,重庆,45,64,57,回复@迪迦奇奇:大家去微信国务院公众号举报吧！总理会看见的！如果还是没用，那就真的没法了。坏透了,0,2020-03-01 22:46
https://weibo.cn//ooomg,SharonFok_time,女,广东,1456,479,584,从来不应该可怜那些武汉当官的，因为死的都不是他们，而是医护人员和市民！为什么还赞扬还同情还什么担当！对着大家说几句就好担当，可是疫情一直无法控制，那些没做好的实事就是好担当表现吗！请换人！请检讨反省！这不是市民可以依赖相信的政府！现在只能相信医护人员，相信他们的医德照耀我们！,0,2020-02-26 21:47
https://weibo.cn//u/6534839143,人间有味是清欢咩,女,香港,300,182,24,文中说＂共有42支医疗队支援武汉，医护人员4599人＂，  是否理解为6万余名医务工作者中，外地支援的医护人员为4599人,0,2020-02-20 15:01
https://weibo.cn//u/5536980376,南宫牧歌_52526,男,上海,7,321,3,国家损失了多少亿，多少发展机会？！死了多少人？！你周先旺付得起这个责任吗？！！！,0,2020-02-18 22:58
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6996666353,沐雨秋风江不留,男,北京,819,135,1102,温婉大方，不卑不亢，我们真的越来越有底气了,13046,2020-05-06 20:40
https://weibo.cn//u/3103611963,一句话入你心,男,山东,23879,268,265841,华姐硬核,8817,2020-05-06 20:40
https://weibo.cn//u/5443701044,松穰卷了个卷呐,女,广东,15694,427,12223,我们已经不是一百年前的中国了。怎么办，有点想哭,7653,2020-05-06 20:41
https://weibo.cn//u/2686249021,青白紅1912,男,台湾,43,150,26,101年之前是什么样?,0,2020-08-26 10:37
https://weibo.cn//u/6380299263,A明星范儿,女,其他,2,14,1,回复@权哥0806:键盘侠,0,2020-07-29 18:05
https://weibo.cn//u/6122852044,桑顿的Margarita,男,其他,26,43,29,101年前巴黎和会，前车之鉴后车之师,1,2020-07-15 14:02
https://weibo.cn//u/2274604481,From星星的Me,女,台湾,866,429,434,回复@N好老青年:你就是叛徒,0,2020-07-04 04:13
https://weibo.cn//u/5871578533,N好老青年,男,其他,49,302,71,回复@From星星的Me:请正面回答我的问题，不要答非所问,0,2020-07-03 22:28
https://weibo.cn//u/2274604481,From星星的Me,女,台湾,866,429,434,回复@N好老青年:叛徒,0,2020-07-01 22:04
https://weibo.cn//u/7293577457,邬靖靖的粉丝,女,其他,37,361,8,华姐，说的真棒！,1,2020-06-28 21:37
https://weibo.cn//u/2071560107,阳光和雨0408,女,其他,349,56,139,我华姐的眼神棒棒的！,0,2020-06-27 14:05
https://weibo.cn//u/1796037211,苏子叶请来一份,男,天津,812,272,2304,用最温柔的语气，讲最霸气的话。,0,2020-06-04 08:28
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7089921624,小青年每天一赞,男,山西,20,22,18,特没谱：真是个糟糕的CNN,22632,2020-05-06 11:06
https://weibo.cn//u/5679508036,iBingo,男,山东,20911,1807,590540,大概率先是在M国，然后传到了别的国家，我国是第一个重视的。,16112,2020-05-06 11:09
https://weibo.cn//u/5976702415,4十4次日落,男,湖南,3772,136,137,从另一方面想，这是多么可怕悲哀，一直没被发现公布，导致那么多人感染，多少家庭得妻离子散，中国第一个应急公布，积极救治，还要被甩锅，还要一边被诋毁一边救援其他国家。不说感不感谢中国，他们得好好对待自己国家的百姓吧，前期不救自己的民众，甩锅解决不了问题，现在还是要被公布出来。,10393,2020-05-06 11:12
https://weibo.cn//u/5944568821,众星之子丿索拉卡,男,海外,171,365,139,回复@九华重烨:不好意思，血债血偿，中国因新冠死多少人，美国就要相应死多少人，至于死哪些人，中国人自由选择。,0,2020-07-09 17:40
https://weibo.cn//u/5322641592,徯远远,女,海外,103,23,99,回复@再见-keLin_:这条新闻就跟野味没关系，不知道你在抬什么杠。到现在也没证实那只那种野生动物身上发现了此次流行的新冠病毒，也没有哪个研究完全证实这次病毒爆发是来源野生动物。,0,2020-06-20 23:31
https://weibo.cn//u/2354493181,暴走菊花i,男,山东,2099,233,85,就像是非自然死亡里的第一个故事一样,0,2020-06-18 14:58
https://weibo.cn//u/6123022513,再见-keLin_,女,贵州,45,164,33,回复@一一ANASTASIAA:我有说就武汉吃野味吗？？,0,2020-06-13 00:07
https://weibo.cn//u/6123022513,再见-keLin_,女,贵州,45,164,33,回复@徯远远:我并没有说就武汉有野味吃野味啊…………我说的是关于吃野味这个问题也要引起重视啊你能读清楚再怼我吗？,0,2020-06-13 00:05
https://weibo.cn//u/3626557177,InfiniteEEMS,男,河北,105,64,209,回复@可可想早点睡:我也在美国读大学  没人带口罩就说明没传播？你这感觉比证明出去年底在全球传播的学者们更厉害呢,0,2020-05-24 17:53
https://weibo.cn//u/1919485983,blackrobin,男,北京,2877,673,300,回复@少女摩登粗来丸:没明白,0,2020-05-24 09:11
https://weibo.cn//u/6228810055,艾特爹干啥,男,其他,6,4,28,回复@里诺丶:这事谁也不敢背，但是吃蝙蝠那位应该可以洗白了,0,2020-05-19 22:47
https://weibo.cn//u/5618406091,火箭少女_程潇,女,广东,202,261,58,为华南海鲜市场正名！,0,2020-05-15 16:21
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5972870062,一把SKS狙击枪,男,山东,2919,872,18926,川普：fake news，next,6913,2020-05-05 12:02
https://weibo.cn//u/6636351939,未来可琪c,女,其他,445,34,475,真相越来越近，湖北真的太委屈了,6405,2020-05-05 12:02
https://weibo.cn//u/3886108976,说给情感bot,男,广东,7397,59,13721,就病毒一直都有，中国最先把病毒当回事了,6255,2020-05-05 12:03
https://weibo.cn//u/6650834928,526光,男,北京,2941,198,161,新冠病毒最开始在没有调查清楚的时候就指出华南海鲜市场，这从侧面上也可以看出，中国过于高压的官僚作风，还没弄清楚就非要找出个结果来，到最后是给自己摸黑，也是醉了！其实很多人都清楚，这背后很可能就是美国所谓的流感，如果在当初就有美国摸黑中国的勇气，直接剑指美国，那就好了😁,0,2020-05-30 21:42
https://weibo.cn//u/3831129609,Ashley_____,女,其他,96,415,259,@董其斤杰,0,2020-05-28 05:47
https://weibo.cn//u/5346049162,蜗牛钢wg,男,江苏,120,684,148,回复@Luper13:最先爆发和起源有直接必然关系嘛？那你怎么判断美国爆发的流感不存在新冠呢？因为按你的逻辑， 有起源必然有爆发 那现在不是验证了美国也可能是起源嘛？,0,2020-05-20 15:40
https://weibo.cn//u/7149524343,苦行者得罪上帝的人,男,其他,1,165,7,如果最早是欧洲，那么以他们的防控措施为什么没有像现在这样大规模爆发？难道二月以前欧洲人真的身体好？二月以后就都抵抗力统一下降了？,0,2020-05-18 11:21
https://weibo.cn//u/3743216783,归鄄,女,山东,139,94,54,回复@Luper13:对呀，其实这也是我一直疑惑的一个点，就是单纯的疑惑而已，中国刚爆发那会儿传染来源都是武汉，国外来的却没有（没有听说过或极少）,0,2020-05-16 17:10
https://weibo.cn//u/3743216783,归鄄,女,山东,139,94,54,回复@vicky_3344:我不是说国外的病例，我是说当时国内的确诊病例，基本都是从武汉来的，从国外来的没听说或者是极少,0,2020-05-16 15:37
https://weibo.cn//u/1659125941,Luper13,男,上海,286,493,286,回复@Hyunbin女友:这么跟你说吧，北上广深老美不比军运会人少！,0,2020-05-14 14:31
