https://weibo.cn//u/6072641796,RIDERLAZER,男,其他,8748,192,1410,希望台湾同胞安康。台独就算了吧,98,2020-04-07 16:43
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2464262210,marry_kiy,女,上海,9348,2090,25178,致敬英雄，永远活在我们心中,84,2020-04-07 16:00
https://weibo.cn//mandygo,一時小姐姐,女,广东,3624,672,795,感谢医护人员,71,2020-04-07 16:00
https://weibo.cn//jiaozijinkong,成都交子金融控股,男,四川,1700,105,868,永远感激和铭记医务工作者所作出的贡献,71,2020-04-07 15:59
https://weibo.cn//u/2035301912,人生需要时刻冲刺,男,浙江,176,59,26,唉我的老乡一路走好🙏🙏🙏,11,2020-04-07 16:02
https://weibo.cn//mandygo,一時小姐姐,女,广东,3624,672,795,感谢医护人员,71,2020-04-07 16:00
https://weibo.cn//u/2464262210,marry_kiy,女,上海,9348,2090,25178,致敬英雄，永远活在我们心中,84,2020-04-07 16:00
https://weibo.cn//jiaozijinkong,成都交子金融控股,男,四川,1700,105,868,永远感激和铭记医务工作者所作出的贡献,71,2020-04-07 15:59
https://weibo.cn//u/6340184613,博陵文心雕龙,男,河北,3919,469,407,做好善后工作,5,2020-04-07 15:58
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2308279685,我叫洛凡尘,女,浙江,813,2479,12537,做个诚实的人这么难吗？,71,2020-04-06 17:14
https://weibo.cn//u/5567433656,断香残酒染墨月,女,广东,8408,1525,10244,这些人到底 是怎么想的？？建议严惩吧，好不容易取得的成果不能让这些人毁了,54,2020-04-06 17:40
https://weibo.cn//u/7203602441,单单crush,女,其他,2417,173,52,隐藏的人真的太自私了，一点都没有公共安全意识。,1,2020-04-06 18:18
https://weibo.cn//u/6412546723,魏远道呢,男,江苏,3801,131,66,医务工作者志愿者那些人的付出就得到这些吗？,0,2020-04-06 18:17
https://weibo.cn//u/6972998737,忘了不是王乐,女,海外,3741,179,54,对于这种隐瞒不报的行为一定要严厉的惩罚。,2,2020-04-06 18:17
https://weibo.cn//u/6290265402,苏涉原地爆炸,女,江苏,3973,178,256,这三个月以来我一直不明白为什么要隐瞒这样的事情呢？,0,2020-04-06 18:17
https://weibo.cn//u/1066437274,呓语隽秀,女,海外,6121,1072,511,这应该是刑事责任，不能简单的行政处分,0,2020-04-06 18:16
https://weibo.cn//wenzhichao,超大官,男,上海,399,432,331,请问公安局有什么机关可以约束他们的行为,0,2020-04-06 18:15
https://weibo.cn//u/5860044721,启星的小树叶,女,福建,13733,1006,287,行政处罚才五天肯定是不够的，这样起不到作用,0,2020-04-06 18:15
https://weibo.cn//u/5859528663,大魔wang嘟嘟,男,河南,5227,597,30,大家都需要积极配合一点才可以更快的过去。,0,2020-04-06 18:14
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2615398822,大爷有画好好说,女,广东,433,1547,25026,听钟老的话，一定要注意，口罩一定不摘，共同迎接胜利,78,2020-04-05 20:47
https://weibo.cn//u/7359178795,DreamerRUC,男,河南,29,1143,17,早点结束吧 举报 赞[70] 回复 2020-04-05 20:47:38 来自网页,70,2020-04-05 20:47
https://weibo.cn//u/5381853930,威震惊破天,男,海外,2499,236,171,一定得坚持！,56,2020-04-05 20:51
https://weibo.cn//gan771,无所I无所V,女,北京,835,460,796,苦了基层一线，辛苦了,4,2020-04-05 21:50
https://weibo.cn//u/5738283319,超级无敌小仙女佩琦,女,北京,16396,2275,443,回复@威震惊破天:坚持就是胜利,0,2020-04-05 21:39
https://weibo.cn//u/5738283319,超级无敌小仙女佩琦,女,北京,16396,2275,443,回复@EnergyMonster166:,0,2020-04-05 21:38
https://weibo.cn//u/5738283319,超级无敌小仙女佩琦,女,北京,16396,2275,443,回复@肖像素描定制:加油加油,0,2020-04-05 21:38
https://weibo.cn//u/7210631172,认真搬砖的小猪,女,湖南,13578,2027,122,回复@威震惊破天:坚持！,0,2020-04-05 21:38
https://weibo.cn//u/7210631172,认真搬砖的小猪,女,湖南,13578,2027,122,回复@EnergyMonster166:早点结束🙏,0,2020-04-05 21:38
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//527046788,chris_7_21黄浦二期,男,上海,102198,2132,58360,奥运会确定不开了，日本可以加快检测和数据公布活动了！,171,2020-04-05 14:45
https://weibo.cn//u/3519813314,猴得剑,男,广西,2817,512,242,可以放开检测了，不用憋了,143,2020-04-05 14:40
https://weibo.cn//chewww,董珉华,男,陕西,2363,122,416,日本上亿的人口，慢慢检测吧……,125,2020-04-05 14:45
https://weibo.cn//u/7403341151,llalao老n男i孩,男,河北,3,40,5,     举报             赞[3]         回复             2020-04-05 14:48:59 来自网页,3,2020-04-05 14:48
https://weibo.cn//chewww,董珉华,男,陕西,2363,122,416,日本上亿的人口，慢慢检测吧……,125,2020-04-05 14:45
https://weibo.cn//527046788,chris_7_21黄浦二期,男,上海,102198,2132,58360,奥运会确定不开了，日本可以加快检测和数据公布活动了！,171,2020-04-05 14:45
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6047297800,跳跳虎的维尼熊,女,浙江,133,108,137,我们的身后有强大的祖国，我们必须坚信一切都会好起来的,75,2020-04-04 16:06
https://weibo.cn//u/1290409217,智者的天使,女,河北,2209,95,117,相相信你们说的话,50,2020-04-04 16:06
https://weibo.cn//u/6926457289,MathematicsFun,女,其他,9777,1424,581,我们国家的联防联控机制就是这么的优秀,40,2020-04-04 16:35
https://weibo.cn//u/5743927030,小飞侠哈哈哈765,男,其他,1269,79,366,拭目以待,1,2020-04-04 16:53
https://weibo.cn//u/1769578374,EvaJ337,女,广东,5066,326,852,一般情况下看到类似信息时多长个心眼也没啥不好，米缸常满，油缸也常满，就可以不管东南西北风了。,2,2020-04-04 16:52
https://weibo.cn//u/6226445237,捣蛋小鬼东西,女,河北,11567,466,90,一定贯彻到位，坚定，一定可以压得住啊,1,2020-04-04 16:51
https://weibo.cn//chenyongccer,御炉红花,男,北京,968,290,212,作为农耕民族，历史上一贯对口粮都极为重视。自朱相以来对粮食系统的严管，口粮供应不会有大问题。,0,2020-04-04 16:50
https://weibo.cn//u/6890979945,你有压岁钱吗,女,上海,10666,460,36,上下共同努力，措施一定要到位啊,1,2020-04-04 16:50
https://weibo.cn//u/7344748484,黑色是我的本命色,女,广西,8852,450,151,一起共同努力，打赢这次疫情狙击战加油！,1,2020-04-04 16:48
https://weibo.cn//u/5860044721,启星的小树叶,女,福建,13733,1006,287,看到这些消息真的挺高兴的，希望我们的粮食生产取得更好的发展。,1,2020-04-04 16:48
https://weibo.cn//u/7209491054,让我看看这个微博名字有多长,男,河南,6225,553,34,信心满满，斗志昂扬，披荆斩棘加油！一定会更美好。,0,2020-04-04 16:47
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3668900351,我又不是吃很多,女,山东,271,166,326,唉，真应该让家里老人看看,74,2020-04-04 15:40
https://weibo.cn//u/2960122415,玉之英华,男,其他,57,361,110,家有余粮心不慌。,70,2020-04-04 15:40
https://weibo.cn//u/3026774282,罗云咚,男,其他,9389,639,1040,满满安全感,60,2020-04-04 15:40
https://weibo.cn//u/5480191671,RNM天天睡不醒,男,江苏,78,70,323,看,0,2020-04-04 16:05
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/5994417547,YI百无禁忌BO,女,四川,1369,123,42,哇哦，我也想要去看看,61,2020-04-03 17:07
https://weibo.cn//u/7132722818,碎星环郵·,女,海外,3890,261,1715,祝当地旅游业尽快复苏，一起去当地赏花,59,2020-04-03 17:07
https://weibo.cn//u/3097106891,改个自己都不认识的名字,女,四川,2050,321,699,人间四月芳菲尽,2,2020-04-03 18:08
https://weibo.cn//u/6616183874,你看起来像奶茶,女,其他,4879,152,667,既不用出门又可以欣赏美景，这个云端真的特别好了呀！,0,2020-04-03 18:07
https://weibo.cn//u/3242035251,A初心唯美,男,广西,2762,301,242,风景优美的地方，还有得玩，有机会去看看,0,2020-04-03 18:07
https://weibo.cn//u/5629510380,ysdewb,女,其他,85,26,349,春天的种子已经结下，就等着我们去欣赏了，云端真的很好。,0,2020-04-03 18:05
https://weibo.cn//u/6020542882,半夜汽笛j,女,河南,7304,881,168,我们在家里也可以欣赏这么美丽的花🌸，好看,0,2020-04-03 18:05
https://weibo.cn//u/7169619367,天亮说不见,男,广西,2355,197,262,这环境很干净，空气也很清新吧，喜欢！,0,2020-04-03 18:05
https://weibo.cn//u/7334729361,必杀技give,女,上海,1682,157,4,祝我们中国的旅游景点越来越发达,0,2020-04-03 18:03
https://weibo.cn//u/7320946533,邮寄一份心动v,女,其他,4930,567,91,这么快，花儿都开了，真的是太美了吧，喜欢,0,2020-04-03 18:03
https://weibo.cn//u/7203602441,单单crush,女,其他,2417,173,52,春天里的花都在竞相开放，这预示着生机勃勃呀！,0,2020-04-03 18:02
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6772470084,6的飞起999,男,其他,42,33,9,新增无症状病例不应该算到每日新增里面吗？,72,2020-04-03 10:13
https://weibo.cn//u/6458286566,吾乃YUKI,女,香港,96,64,49746,不是控制下來了嗎⋯⋯ 輸入輸入 都是輸入,68,2020-04-03 10:11
https://weibo.cn//u/6772470084,6的飞起999,男,其他,42,33,9,新增无症状病例不应该算到每日新增里面吗？,72,2020-04-03 10:13
https://weibo.cn//u/6458286566,吾乃YUKI,女,香港,96,64,49746,不是控制下來了嗎⋯⋯ 輸入輸入 都是輸入,68,2020-04-03 10:11
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//xiaoyaoCG,股海追梦人1688,男,湖南,1596,700,3297,回复@玉色蝴蝶00188:我还以为李宇春赞我了。。。。,0,2020-04-07 08:22
https://weibo.cn//u/2172412815,惠畅高飞,男,山东,179,125,773,倒也是，多少年了，小麦的价格一直稳定！,0,2020-04-03 05:00
https://weibo.cn//xiaoyaoCG,股海追梦人1688,男,湖南,1596,700,3297,回复@玉色蝴蝶00188:我还以为李宇春赞我了。。。。,0,2020-04-07 08:22
https://weibo.cn//u/7399151748,Q橘笙淮南Q,女,四川,113,84,9,回复@路路只想他:现在的五六十岁以上的人大部分都是饿过来的，更加体会到粮食储备的重要性,0,2020-04-03 08:01
https://weibo.cn//u/5680453054,Hurrikale甘蓝,男,湖南,126,52,164,回复@路路只想他:这就是一二三产业都抓的好处,0,2020-04-03 07:32
https://weibo.cn//u/2172412815,惠畅高飞,男,山东,179,125,773,倒也是，多少年了，小麦的价格一直稳定！,0,2020-04-03 05:00
https://weibo.cn//u/6311538034,天涯旧恨ing,男,其他,79,219,17,回复@夏天刚到:你这是故意误导大家还是自己脑子有坑？,0,2020-04-02 22:50
https://weibo.cn//kanglequan,康乐时光,男,陕西,4017,6474,29649,权威部门一再说口粮足以自给自足，可偏有人就是不信，也不知道怎么想的。,0,2020-04-02 22:19
https://weibo.cn//u/5973550847,吃菜的老羊,男,其他,8,46,2,回复@蓝姿溪麦:你要知道，guojia也会生蛀虫的,0,2020-04-02 21:12
https://weibo.cn//u/2016806987,好奇蛇,女,北京,3395,192,312,转发微博,0,2020-04-02 18:18
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2340217592,芊芊玉竹剪剪风,女,山东,34500,2176,1777,//,0,2020-04-17 16:17
https://weibo.cn//u/2340217592,芊芊玉竹剪剪风,女,山东,34500,2176,1777,//,0,2020-04-11 11:07
https://weibo.cn//u/5771242748,金泰社区,女,其他,23427,22,108,//,0,2020-04-07 11:34
https://weibo.cn//u/2340217592,芊芊玉竹剪剪风,女,山东,34500,2176,1777,//,0,2020-04-17 16:17
https://weibo.cn//u/2340217592,芊芊玉竹剪剪风,女,山东,34500,2176,1777,//,0,2020-04-11 11:07
https://weibo.cn//u/5771242748,金泰社区,女,其他,23427,22,108,//,0,2020-04-07 11:34
https://weibo.cn//u/5969427459,苜蓿园社区,男,江苏,109620,102,751,//,0,2020-04-04 12:12
https://weibo.cn//u/5969427459,苜蓿园社区,男,江苏,109620,102,751,//,0,2020-04-04 10:56
https://weibo.cn//u/2340217592,芊芊玉竹剪剪风,女,山东,34500,2176,1777,//,0,2020-04-03 13:59
https://weibo.cn//u/5771242748,金泰社区,女,其他,23427,22,108,//,0,2020-04-03 10:52
https://weibo.cn//u/2507894374,chxqin快乐,女,山东,9759,1348,940,//,0,2020-04-03 10:19
https://weibo.cn//u/3962848145,中华门在线,女,江苏,96874,769,1729,转发微博,0,2020-04-02 18:03
https://weibo.cn//u/3833397192,_妮妮呀,女,海外,347,72,335,我朋友咋不上班的 哈哈哈哈哈哈     举报             赞[0]         回复             2020-04-02 18:01:51 来自网页,0,2020-04-02 18:01
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7194418964,忘记真是好难,男,四川,233,206,9,最担心的事情发生了...,146,2020-04-02 11:35
https://weibo.cn//smlielady,安妮的大夏天,女,山东,438,320,132,雪上加霜，太可怜了🥺,90,2020-04-02 11:35
https://weibo.cn//313779333,陆丰客,男,广东,27115,1201,1312,印度这样的情况估计不少数,73,2020-04-02 11:36
https://weibo.cn//u/7194418964,忘记真是好难,男,四川,233,206,9,最担心的事情发生了...,146,2020-04-02 11:35
https://weibo.cn//smlielady,安妮的大夏天,女,山东,438,320,132,雪上加霜，太可怜了🥺,90,2020-04-02 11:35
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7354479917,森之星光,男,河南,6627,437,1459,关爱自闭症人群，我们在一起，用音乐传递爱。,68,2020-04-02 20:24
https://weibo.cn//u/5671901211,奥特曼在月亮上荡秋千,女,山西,59,222,89,人们对自闭症了解的真的太少了，每一个自闭症患者都是一颗孤独的星球，你可以不帮助，不爱护，但请善良，不伤害！,57,2020-04-02 20:23
https://weibo.cn//u/7231937671,耶啵弟弟冲啊,女,广东,20609,239,145,小朋友很优秀唉,46,2020-04-02 20:25
https://weibo.cn//u/7283895358,bxgme,女,其他,4448,400,32,因为我们在一起,0,2020-04-02 21:20
https://weibo.cn//u/5610443986,一博眼里的璀璨星辰,女,广西,2087,646,1283,关爱自闭症人群,1,2020-04-02 21:17
https://weibo.cn//u/6600357019,执笔梦一畅,女,广东,4897,405,56,我觉得这首歌非常的好听，非常的特别，单曲循环了,0,2020-04-02 21:01
https://weibo.cn//u/6029479937,一幽一潭,女,其他,859,285,23,静待花开,0,2020-04-02 20:58
https://weibo.cn//u/5608636418,冰莲凤,女,辽宁,2107,455,15,待春暖花开  祝山河无恙,3,2020-04-02 20:27
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7346892996,Halo雷雷雷,男,四川,12782,275,63,真的特别骄傲和自豪，祖国真的很强大[加油],1,2020-04-02 11:42
https://weibo.cn//u/6524418381,进击吧游戏君,女,北京,12863,2,79,希望能将所有的想回来的学生都接回来。,1,2020-04-02 14:29
https://weibo.cn//u/6573836054,王者5V5吧,女,北京,14010,3,68,加油，世界，我们还想环游世界呢,0,2020-04-02 14:29
https://weibo.cn//u/6524418381,进击吧游戏君,女,北京,12863,2,79,希望能将所有的想回来的学生都接回来。,1,2020-04-02 14:29
https://weibo.cn//u/6573836054,王者5V5吧,女,北京,14010,3,68,加油，世界，我们还想环游世界呢,0,2020-04-02 14:29
https://weibo.cn//u/6524418202,科米克动漫基地,女,北京,13517,5,65,大使馆的行动 让国内的家长安心不少,1,2020-04-02 14:29
https://weibo.cn//u/6524418282,全是旅行_,女,北京,13238,1,78,希望留学生能够感恩祖国的好，加油呀！,0,2020-04-02 14:29
https://weibo.cn//u/6524417348,家有萌萌宠,女,北京,13293,9,104,终于啊，留学生们最近过的也不容易！,0,2020-04-02 14:29
https://weibo.cn//u/6573836127,旱鸭子养成记,女,北京,15019,3,75,希望这些留学生以后能回来报效祖国,0,2020-04-02 14:28
https://weibo.cn//u/6573836244,万能小手菌,女,北京,12979,3,57,祖国永远是你最坚强的后盾！,0,2020-04-02 14:28
https://weibo.cn//u/6573836935,全球萌宠菌,女,北京,13399,1,92,背后有伟大的中国在，一切都会好的。,0,2020-04-02 14:28
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7397893385,雾霭ry,女,其他,1,74,9,永远记住 任何时候祖国永远是你最好的港湾,87,2020-04-01 17:49
https://weibo.cn//u/5594484227,下雨天的放牛娃,男,江西,26,60,38,国家才是你们的港湾,84,2020-04-01 17:49
https://weibo.cn//u/5984217410,人生失去希望,女,山东,3,197,3,回国注意安全啊,75,2020-04-01 17:49
https://weibo.cn//u/7286621651,清欢苏,女,河南,7836,436,12106,     举报             赞[7]         回复             2020-04-01 17:52:31 来自网页,7,2020-04-01 17:52
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2464262210,marry_kiy,女,上海,9348,2090,25178,云祭扫挺好的，特殊情况相信泉下有知的祖宗们不会怪罪,78,2020-04-01 16:41
https://weibo.cn//ningxianaicuiyu,DC-Y-yuaistrive,男,新疆,907,151,2959,特殊时期 特殊祭扫,71,2020-04-01 16:44
https://weibo.cn//u/6333767165,胖大脸兔子,女,其他,123,192,10,文明祭扫，安全为先。,0,2020-04-01 20:39
https://weibo.cn//u/5833752149,韬观天下事,男,其他,14100,5343,1625,回复@橙茗cdy 的表态:,0,2020-04-01 17:57
https://weibo.cn//u/7327393967,于我大大,男,陕西,2648,153,25,这个网络祭扫的方式也挺好的 毕竟为了大家的健康着想。     举报             赞[1]         回复             2020-04-01 17:56:24 来自网页,1,2020-04-01 17:56
https://weibo.cn//u/2616155721,遮掩_空bai,男,河南,24569,1653,787,这是一种新的方式，所以大家可以尝试一下。,0,2020-04-01 17:55
https://weibo.cn//u/3608235560,小小yi的drem,女,河南,25413,1713,578,也是为了大家的安全，毕竟生命最重要 这种全新的方式很不错,0,2020-04-01 17:54
https://weibo.cn//u/2746934607,W思念成沙,女,河南,13793,2532,1095,云祭扫对大家对自己都好，可以有效的预防疫情传播和反弹。,0,2020-04-01 17:53
https://weibo.cn//u/1594767701,蒙面超超人-,男,河北,4190,629,407,这种方法挺好呀，必须要支持一下,0,2020-04-01 17:53
https://weibo.cn//u/5931387978,双子嫣然一笑-958,女,河南,22824,1712,314,今年确实很特殊，所以所有的事情都简单来就好。,0,2020-04-01 17:53
https://weibo.cn//u/6079835665,割破汇总,男,湖南,1070,256,27,这个时刻，我们对故人的思念确实很重要，但是也要保全国家啊,0,2020-04-01 17:53
https://weibo.cn//u/7120770720,止不住心动ing,女,其他,3904,376,11,今年什么活动都出现了云，这就是网络的便利之处,0,2020-04-01 17:52
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/7383803047,浇花帮主回来了,男,其他,19570,3732,765,终于发展到科幻恐怖片了,1759,2020-04-01 14:24
https://weibo.cn//u/3865232662,姚摩诃,男,广东,1167,379,3835,被宇宙射线照射变异了可就麻烦大了,1413,2020-04-01 14:19
https://weibo.cn//shishangxiaosong,科技一方,男,其他,2617,503,1176577,好家伙，要搞到外星人也要带口罩吗,783,2020-04-01 14:44
https://weibo.cn//u/5175448377,已经藏好啦,女,其他,263,191,153,别感染了外星人,4,2020-04-01 17:45
https://weibo.cn//ainile,Royees_爱体育,男,四川,44025,555,17886,我建议：立即设立国际空间站隔离关卡，对试图入境地球（包含地球引力可触及区域）的外星人进行检测，并在月球区域设置缓冲检测点，每天对地月轨道采取84消毒液消毒措施。外星人进入此区域后需在飞碟上自行隔离14天并进行核酸检测。宇宙议会应立即建立宇宙联防联控机制。,22,2020-04-01 17:25
https://weibo.cn//u/6601593031,泸州今明后酒业,女,四川,43,176,1166,病毒：我想上天      航天局：不，你不想,0,2020-04-01 17:12
https://weibo.cn//u/1375294560,夜末de阳光,女,广东,4112,312,209,真的是要上天了,0,2020-04-01 17:10
https://weibo.cn//u/5847602515,许之以言,男,浙江,5818,756,163, 好家伙科幻片,0,2020-04-01 16:20
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//fmamsw,醉电波,男,山东,10265,663,3806,支持！支持！支持！支持！支持！,94,2020-03-31 16:51
https://weibo.cn//jhq001,啄木,男,上海,8692,1096,68375,只有透明可以驱赶恐惧。,92,2020-03-31 16:51
https://weibo.cn//gts1989,交广阿泰,男,湖北,29317,1953,1693153,终于来了，支持对外公布！,70,2020-03-31 16:50
https://weibo.cn//fmamsw,醉电波,男,山东,10265,663,3806,支持！支持！支持！支持！支持！,94,2020-03-31 16:51
https://weibo.cn//jhq001,啄木,男,上海,8692,1096,68375,只有透明可以驱赶恐惧。,92,2020-03-31 16:51
https://weibo.cn//u/5282018835,sunny019平,男,其他,4081,443,161,     举报             赞[1]         回复             2020-03-31 16:50:16 来自网页,1,2020-03-31 16:50
https://weibo.cn//gts1989,交广阿泰,男,湖北,29317,1953,1693153,终于来了，支持对外公布！,70,2020-03-31 16:50
https://weibo.cn//u/2103489384,怀念李丑丑,女,广东,867,110,75,以不变应万变，戴口罩，勤洗手，不聚集。,33,2020-03-31 16:49
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/6613604653,我妈说网名太长会有傻子跟着念,女,重庆,13384,1036,1860,加油啊！高三的小伙伴们！！！！,144,2020-03-31 11:35
https://weibo.cn//u/1913086517,堂吉诃德莱茵,男,广东,560,429,184,高三学子们加油加油再加油！！！[加油],78,2020-03-31 11:35
https://weibo.cn//u/7182930259,慧慧觉得不妥,女,浙江,21,58,26,见证历史,60,2020-03-31 11:35
https://weibo.cn//u/1749631107,东坡乐天人,男,河南,1077,243,863,加油,0,2020-03-31 14:58
https://weibo.cn//u/1789838835,麦克阿嚏,男,海外,10567,410,820,转发微博,0,2020-03-31 14:54
https://weibo.cn//u/3962848145,中华门在线,女,江苏,96874,769,1729,转发微博,0,2020-03-31 14:11
https://weibo.cn//u/3172436650,云中谁寄-sy,男,重庆,280,83,42,高考加油！,0,2020-03-31 13:45
https://weibo.cn//u/7160684929,端一锅琼,女,其他,337,392,96,高考加油,0,2020-03-31 12:51
https://weibo.cn//u/1779536521,sheep的空间_i6q,女,北京,3867,240,50,高三学子们，加油啊！！,0,2020-03-31 12:40
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/2004084504,武汉海风,男,湖北,6125,575,402,医护人员都是我们的宝贝！能不去就不去呀！心疼！,234,2020-03-30 16:51
https://weibo.cn//u/2464262210,marry_kiy,女,上海,9348,2090,25178,大国担当,141,2020-03-30 16:41
https://weibo.cn//u/2004084504,武汉海风,男,湖北,6125,575,402,医护人员都是我们的宝贝！能不去就不去呀！心疼！,234,2020-03-30 16:51
https://weibo.cn//u/6277577975,河南国旅朱英杰,男,河南,505,513,570,他们怎么不寻求俄罗斯的帮助？,37,2020-03-30 16:50
https://weibo.cn//u/5887283037,rlirli,男,其他,185431,440,5839,转发微博,10,2020-03-30 16:47
https://weibo.cn//u/5652066443,Respect_drama,女,江苏,357,481,105,照顾好自己平安归来！苏大强的勇士们,99,2020-03-30 16:46
https://weibo.cn//moonlightLAN,浅浅兰意,男,山东,2542,479,412,大强加油呀,10,2020-03-30 16:42
https://weibo.cn//u/2464262210,marry_kiy,女,上海,9348,2090,25178,大国担当,141,2020-03-30 16:41
评论者主页,评论者昵称,评论者性别,评论者所在地,评论者微博数,评论者关注数,评论者粉丝数,评论内容,评论获赞数,评论发布时间
https://weibo.cn//u/3082719741,金钱bot,女,贵州,32,267,118350,辛苦啦！致敬,73,2020-03-30 11:29
https://weibo.cn//u/6480414953,不圻而遇,女,其他,64,34,56,加油,58,2020-03-30 11:32
https://weibo.cn//u/5893571572,海阔天空酷酷的_88,男,天津,1277,127,240,👍👍👍,41,2020-03-30 11:30
https://weibo.cn//u/7377004835,阮晖20200209,男,辽宁,8,100,25,致敬！！,0,2020-03-30 14:14
https://weibo.cn//u/2357361161,dengyuhua111980_519_271,男,湖北,3020,2086,418,辛苦了英雄,0,2020-03-30 13:23
https://weibo.cn//u/1848954323,抽象蓝鲸,女,北京,1445,250,176,看了想哭,0,2020-03-30 13:18
https://weibo.cn//u/5334704397,大乔儿,女,河北,64,159,11,爱你们,0,2020-03-30 13:00
https://weibo.cn//u/7412670424,Ff小芳--0909,女,广东,2010,313,101,辛苦了！致敬！,0,2020-03-30 12:52
